                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 1.2284,                 1.7664,                0.89421,                0.99582,                0.54106,                0.39579,                 0.4168,                0.18956,                0.51673,                0.38583,                0.39245,                0.15671,                 1.9415,                 2.8068,                 1.7455,                 1.3732,              0.0003429,              0.0003429,              0.0003429
                    107,                 1.2586,                 1.7841,                0.91802,                 1.0104,                0.50836,                0.41518,                 0.4097,                0.18275,                0.50426,                0.40229,                0.38813,                0.15418,                 1.9717,                 2.8159,                 1.7759,                 1.3702,             0.00033936,             0.00033936,             0.00033936
                    108,                 1.2488,                 1.7614,                0.93156,                 1.0063,                0.57051,                0.38034,                0.41595,                0.18843,                0.56821,                0.37584,                0.39642,                0.16539,                 1.9408,                 2.7762,                 1.7542,                 1.3799,             0.00033583,             0.00033583,             0.00033583
                    109,                 1.2428,                  1.803,                0.90041,                0.99649,                0.58263,                0.38296,                0.42351,                0.19512,                0.57718,                0.37938,                0.41157,                0.17121,                 1.9558,                 2.8323,                 1.7275,                 1.3892,              0.0003323,              0.0003323,              0.0003323
                    110,                 1.2575,                 1.7675,                0.90708,                  1.015,                0.51251,                0.41088,                0.42354,                0.19457,                 0.5159,                0.40086,                0.40909,                0.16888,                 1.9577,                 2.8541,                 1.6956,                 1.3848,             0.00032876,             0.00032876,             0.00032876
                    111,                 1.2529,                 1.7719,                0.92435,                 1.0048,                 0.5609,                 0.3801,                0.41284,                0.18704,                  0.528,                0.38276,                0.39553,                0.16207,                 1.9711,                 2.9405,                 1.7822,                 1.3706,             0.00032523,             0.00032523,             0.00032523
                    112,                 1.2253,                 1.7659,                0.89856,                0.99849,                0.51369,                0.40157,                0.41424,                0.19618,                0.50885,                0.38941,                0.40062,                0.17392,                 1.9294,                 2.7605,                 1.8037,                 1.3923,             0.00032169,             0.00032169,             0.00032169
                    113,                  1.251,                 1.7933,                0.93429,                 1.0001,                 0.5319,                0.41075,                  0.423,                0.19405,                0.53837,                0.39084,                0.40802,                0.16888,                 1.9521,                 2.8354,                 1.7414,                 1.3778,             0.00031816,             0.00031816,             0.00031816
                    114,                 1.2184,                 1.7396,                0.86821,                0.98561,                0.53924,                0.41303,                0.42933,                0.19817,                0.50907,                0.42233,                0.41712,                0.17402,                 1.9401,                 2.8609,                 1.7117,                 1.3653,             0.00031462,             0.00031462,             0.00031462
                    115,                 1.2371,                 1.7639,                0.90023,                 1.0048,                0.54648,                0.38869,                0.41412,                0.19483,                0.54364,                0.38511,                0.39914,                0.16879,                 1.9197,                 2.8727,                 1.8069,                 1.3692,             0.00031109,             0.00031109,             0.00031109
                    116,                 1.2216,                 1.7964,                 0.8952,                0.99934,                0.54674,                0.38942,                0.41802,                0.19251,                0.50355,                0.40586,                0.40158,                0.16433,                 1.9347,                 2.8634,                 1.7393,                 1.3763,             0.00030756,             0.00030756,             0.00030756
                    117,                 1.2273,                 1.7286,                0.89718,                0.98395,                0.55244,                 0.3622,                0.39698,                0.18143,                0.55173,                0.34574,                0.37558,                0.15247,                  1.967,                 2.8256,                 1.7989,                 1.3807,             0.00030402,             0.00030402,             0.00030402
                    118,                 1.2291,                 1.7546,                0.89722,                0.99255,                0.50637,                0.41488,                 0.4207,                0.19479,                0.50977,                0.40873,                0.41128,                0.17336,                 1.9389,                 2.8397,                 1.7729,                 1.3927,             0.00030049,             0.00030049,             0.00030049
                    119,                 1.1981,                 1.7262,                0.88566,                 1.0003,                0.52563,                0.39227,                 0.4232,                0.19735,                0.58118,                0.37079,                0.41045,                0.17313,                 1.9399,                 2.8171,                 1.7117,                  1.383,             0.00029695,             0.00029695,             0.00029695
                    120,                 1.2213,                 1.7927,                0.89563,                0.99993,                0.52706,                0.40372,                0.42353,                0.19427,                0.51067,                0.39967,                0.40184,                 0.1616,                 1.9627,                 2.9326,                 1.7491,                 1.3875,             0.00029342,             0.00029342,             0.00029342
                    121,                 1.2037,                 1.7381,                0.86635,                0.98694,                0.48591,                0.42806,                0.42063,                0.19018,                0.47947,                0.40659,                 0.3992,                0.15919,                 1.9473,                  2.898,                 1.7283,                   1.37,             0.00028988,             0.00028988,             0.00028988
                    122,                 1.1738,                 1.6986,                 0.8648,                0.98603,                0.49896,                  0.398,                0.41091,                0.19145,                0.51054,                0.39728,                0.40768,                0.16725,                 1.9307,                 2.8935,                  1.783,                 1.3662,             0.00028635,             0.00028635,             0.00028635
                    123,                 1.1852,                 1.6672,                 0.8343,                 0.9806,                0.56693,                0.39656,                0.41924,                0.19537,                0.56022,                0.39012,                 0.4064,                0.17154,                 1.9323,                 2.8138,                 1.8036,                 1.3712,             0.00028282,             0.00028282,             0.00028282
                    124,                 1.1612,                   1.68,                0.82885,                0.97324,                0.56018,                0.39477,                0.42934,                 0.1986,                0.56288,                0.38869,                0.41263,                0.17444,                 1.9511,                 2.8845,                 1.7248,                 1.3879,             0.00027928,             0.00027928,             0.00027928
                    125,                 1.2012,                 1.6901,                0.86989,                0.99419,                0.56396,                0.39656,                0.42037,                0.19245,                0.55034,                 0.3844,                0.39652,                 0.1625,                 1.9757,                 2.8432,                 1.7021,                  1.388,             0.00027575,             0.00027575,             0.00027575
                    126,                 1.1802,                 1.7317,                0.85842,                0.99151,                0.50301,                0.40945,                0.41566,                0.19383,                0.50922,                0.39084,                0.39199,                0.15941,                 1.9603,                  2.915,                 1.7779,                 1.3767,             0.00027221,             0.00027221,             0.00027221
                    127,                 1.1911,                 1.6897,                0.84628,                0.99066,                0.53006,                0.41303,                0.41586,                0.19411,                0.52608,                0.39413,                0.40209,                0.16801,                 1.9598,                  2.835,                 1.7299,                 1.3859,             0.00026868,             0.00026868,             0.00026868
                    128,                 1.1885,                 1.7052,                0.83838,                0.97269,                0.53021,                 0.4209,                0.42662,                0.19478,                0.53323,                0.40887,                0.41311,                0.17056,                  1.952,                 2.8604,                 1.7068,                 1.3789,             0.00026514,             0.00026514,             0.00026514
                    129,                 1.1833,                 1.7338,                0.85708,                0.98844,                0.51671,                 0.4171,                 0.4216,                0.19317,                0.52933,                0.40574,                0.40554,                0.16762,                 1.9767,                 2.8828,                 1.7076,                 1.3778,             0.00026161,             0.00026161,             0.00026161
                    130,                 1.1551,                 1.6547,                0.80858,                0.97119,                0.50179,                0.42377,                0.41681,                0.19064,                0.48229,                 0.4073,                0.39445,                 0.1627,                 1.9859,                 2.8956,                 1.7679,                 1.3886,             0.00025808,             0.00025808,             0.00025808
                    131,                 1.1686,                 1.7274,                0.84369,                0.97786,                0.47507,                 0.4252,                0.40809,                0.19131,                 0.4675,                0.40014,                0.38603,                0.15905,                 1.9679,                 2.9595,                 1.7521,                 1.3729,             0.00025454,             0.00025454,             0.00025454
                    132,                 1.2049,                 1.7274,                 0.8471,                0.98874,                0.50569,                0.43133,                 0.4285,                0.19674,                0.48529,                0.41804,                0.40658,                0.17244,                 1.9693,                 2.8786,                 1.6814,                 1.3927,             0.00025101,             0.00025101,             0.00025101
                    133,                 1.1677,                 1.6167,                0.80557,                0.97205,                0.49839,                0.42019,                0.41572,                0.18651,                0.48352,                 0.4116,                0.40182,                0.16622,                 1.9943,                   2.86,                   1.76,                  1.427,             0.00024747,             0.00024747,             0.00024747
                    134,                 1.1773,                 1.6946,                0.83234,                0.98692,                0.55371,                0.39298,                0.41742,                0.18909,                0.49181,                0.40157,                0.39705,                0.17391,                 1.9904,                 2.8503,                  1.735,                  1.412,             0.00024394,             0.00024394,             0.00024394
                    135,                 1.1626,                 1.6929,                 0.8269,                0.97559,                 0.5661,                0.37867,                0.41672,                0.19199,                0.56232,                0.37707,                0.40704,                0.16455,                 1.9844,                  2.939,                 1.7307,                 1.3902,              0.0002404,              0.0002404,              0.0002404
                    136,                 1.1689,                 1.6884,                0.82438,                0.97897,                0.49346,                0.42663,                0.42125,                0.19258,                0.48658,                0.41661,                0.40737,                0.16859,                 1.9665,                 2.8324,                 1.6968,                 1.3865,             0.00023687,             0.00023687,             0.00023687
                    137,                 1.1288,                 1.6832,                0.82087,                0.96282,                0.52137,                0.39155,                 0.4139,                0.19175,                0.54729,                0.38682,                0.40832,                0.16835,                 1.9696,                 2.8397,                 1.7495,                 1.3938,             0.00023334,             0.00023334,             0.00023334
                    138,                 1.1595,                 1.6933,                0.84412,                0.97235,                0.54506,                0.40223,                0.42159,                0.19242,                0.53507,                0.38941,                0.40203,                0.16944,                 1.9725,                 2.8544,                 1.7514,                 1.3938,              0.0002298,              0.0002298,              0.0002298
                    139,                  1.138,                 1.6462,                0.80373,                0.97396,                0.52036,                0.40615,                0.42042,                0.19107,                0.56055,                0.36006,                0.39812,                0.16586,                 1.9635,                 2.8975,                  1.718,                 1.3992,             0.00022627,             0.00022627,             0.00022627
                    140,                 1.1248,                 1.6648,                0.79735,                0.96992,                0.52008,                0.41875,                0.42581,                0.19815,                0.51876,                0.40897,                0.41088,                0.16937,                 1.9653,                 2.8771,                 1.7447,                 1.3911,             0.00022273,             0.00022273,             0.00022273
                    141,                 1.1341,                   1.63,                0.79797,                0.97101,                0.53823,                0.41875,                0.43159,                0.19914,                0.51649,                0.41088,                0.41316,                0.17426,                 1.9631,                 2.8564,                 1.7104,                 1.3875,              0.0002192,              0.0002192,              0.0002192
                    142,                 1.1475,                 1.6845,                0.81168,                0.98368,                0.52818,                 0.4252,                0.43447,                0.19965,                0.51251,                0.40444,                0.41092,                0.17576,                 1.9693,                 2.8585,                 1.7318,                 1.3954,             0.00021566,             0.00021566,             0.00021566
                    143,                 1.1341,                 1.6586,                0.80287,                0.97248,                0.48858,                 0.4388,                0.42742,                0.19316,                0.49881,                0.39943,                0.40558,                0.16485,                 1.9785,                 2.8531,                 1.7414,                 1.3914,             0.00021213,             0.00021213,             0.00021213
                    144,                 1.1424,                 1.6506,                0.82286,                0.97166,                 0.5406,                0.39656,                0.42057,                0.19467,                0.52652,                0.38225,                0.39734,                0.16775,                 1.9643,                  2.894,                  1.728,                 1.3782,              0.0002086,              0.0002086,              0.0002086
                    145,                 1.1018,                 1.5961,                0.78009,                0.96274,                0.53668,                0.41231,                0.42627,                0.19643,                0.50519,                0.39943,                0.40856,                0.16978,                 1.9605,                 2.8889,                 1.7095,                 1.3829,             0.00020506,             0.00020506,             0.00020506
                    146,                 1.1492,                 1.6689,                0.80405,                0.97542,                0.55212,                0.38296,                0.41469,                0.19275,                0.53296,                0.37294,                0.39923,                0.16349,                 1.9402,                  2.944,                 1.7276,                 1.3667,             0.00020153,             0.00020153,             0.00020153
                    147,                 1.1241,                 1.6066,                0.79227,                0.96041,                0.51756,                0.43092,                0.43206,                0.19547,                0.49766,                0.41016,                0.40873,                0.17131,                 1.9712,                 2.9177,                 1.7009,                 1.3955,             0.00019799,             0.00019799,             0.00019799
                    148,                 1.1442,                 1.6181,                0.79177,                0.98208,                0.51248,                0.42734,                0.43111,                0.19573,                0.51671,                0.40638,                  0.412,                0.16849,                 1.9684,                 2.8551,                 1.7215,                 1.3776,             0.00019446,             0.00019446,             0.00019446
                    149,                 1.1512,                 1.6575,                0.81468,                0.97665,                0.50754,                0.43307,                0.43673,                0.19896,                0.54701,                0.39155,                0.42169,                0.17159,                 1.9756,                  2.935,                 1.6802,                 1.3907,             0.00019092,             0.00019092,             0.00019092
                    150,                 1.1169,                 1.6486,                0.78908,                0.96368,                 0.5684,                0.39155,                0.42986,                0.19878,                0.54827,                0.39084,                0.41955,                0.17228,                 1.9633,                  2.891,                 1.7252,                 1.3817,             0.00018739,             0.00018739,             0.00018739
                    151,                 1.0872,                 1.5738,                0.74644,                0.94948,                0.52123,                0.42305,                0.43335,                0.19988,                0.48026,                0.42305,                0.41347,                 0.1715,                 1.9686,                 2.9501,                 1.6936,                 1.3913,             0.00018385,             0.00018385,             0.00018385
                    152,                 1.1265,                 1.6545,                0.78919,                0.96361,                0.53704,                0.40945,                0.42623,                  0.194,                0.52088,                0.39871,                0.40738,                 0.1699,                 1.9711,                 2.8978,                 1.7223,                 1.3894,             0.00018032,             0.00018032,             0.00018032
                    153,                 1.1032,                 1.6261,                0.77352,                0.96484,                0.52311,                0.39871,                0.41662,                0.19392,                0.50835,                0.39012,                0.40047,                 0.1694,                 1.9788,                  3.004,                 1.7502,                 1.3925,             0.00017679,             0.00017679,             0.00017679
                    154,                  1.107,                 1.6048,                 0.7815,                0.96508,                0.50989,                 0.4116,                0.42382,                0.19876,                0.50853,                0.39943,                0.40783,                0.17492,                 1.9656,                  2.916,                 1.7155,                 1.3945,             0.00017325,             0.00017325,             0.00017325
                    155,                 1.0699,                 1.5889,                0.75747,                0.95135,                0.52648,                0.40908,                0.43013,                0.20031,                0.52069,                0.39943,                0.41392,                0.17944,                 1.9677,                 2.9013,                 1.6907,                 1.3947,             0.00016972,             0.00016972,             0.00016972
                    156,                 1.1246,                 1.6133,                0.78125,                0.96254,                0.52632,                0.40515,                0.42099,                0.19583,                  0.528,                0.40372,                0.40995,                0.17501,                 1.9794,                  2.952,                 1.7697,                 1.3973,             0.00016618,             0.00016618,             0.00016618
                    157,                 1.0924,                 1.6152,                0.78232,                0.95178,                0.53679,                0.40232,                0.41973,                0.19347,                0.52576,                0.39084,                 0.4056,                0.16895,                   1.98,                 2.9189,                 1.7078,                  1.393,             0.00016265,             0.00016265,             0.00016265
                    158,                 1.0976,                 1.5279,                0.77339,                 0.9596,                0.50686,                0.42968,                0.43087,                  0.199,                0.50084,                0.42734,                0.41593,                0.17529,                 1.9893,                 2.9093,                 1.6983,                 1.4091,             0.00015911,             0.00015911,             0.00015911
                    159,                 1.1026,                 1.6371,                0.76674,                0.96402,                0.49556,                0.41138,                0.41671,                0.19349,                0.48162,                0.40157,                0.39693,                0.16522,                 1.9907,                 2.9965,                 1.7235,                 1.3969,             0.00015558,             0.00015558,             0.00015558
                    160,                 1.0873,                 1.5883,                 0.7457,                0.95263,                0.52982,                0.41446,                0.42421,                0.19487,                0.51743,                0.40301,                0.40322,                0.16908,                 1.9818,                 2.9249,                 1.7318,                 1.3934,             0.00015205,             0.00015205,             0.00015205
                    161,                 1.0719,                 1.5645,                0.74381,                0.95486,                0.54696,                0.41589,                0.42313,                0.19884,                0.53899,                0.40945,                0.41098,                0.17411,                 1.9711,                 2.8947,                  1.751,                  1.398,             0.00014851,             0.00014851,             0.00014851
                    162,                 1.0847,                 1.6127,                0.77342,                0.94822,                0.54234,                0.41231,                0.42772,                0.20052,                0.52912,                0.40372,                 0.4139,                0.17399,                 1.9588,                 2.8664,                 1.7247,                 1.3787,             0.00014498,             0.00014498,             0.00014498
                    163,                 1.0608,                 1.5908,                0.76731,                 0.9468,                0.50403,                0.42338,                0.43289,                0.20319,                0.49235,                0.41238,                0.41519,                0.17648,                 1.9568,                 2.8625,                 1.7032,                 1.3759,             0.00014144,             0.00014144,             0.00014144
                    164,                 1.0683,                   1.56,                0.76819,                 0.9551,                0.53391,                 0.4141,                0.43415,                 0.2017,                 0.5284,                0.40301,                0.41984,                 0.1759,                 1.9609,                 2.8681,                 1.6873,                 1.3832,             0.00013791,             0.00013791,             0.00013791
                    165,                 1.0753,                 1.5364,                0.73371,                0.94383,                0.56589,                0.40301,                0.43375,                0.20074,                0.52611,                 0.4045,                0.41853,                0.17282,                 1.9709,                 2.9154,                 1.7148,                  1.393,             0.00013437,             0.00013437,             0.00013437
                    166,                 1.1043,                 1.5653,                0.77263,                0.95834,                0.52279,                0.42233,                0.43313,                0.19973,                0.52627,                0.40659,                0.41388,                0.17226,                 1.9924,                 2.9504,                 1.7145,                  1.405,             0.00013084,             0.00013084,             0.00013084
                    167,                 1.0898,                 1.6354,                  0.759,                0.95593,                0.55251,                0.40945,                0.42669,                 0.1984,                0.53705,                  0.398,                0.40372,                0.17124,                 1.9854,                 2.9295,                 1.7109,                 1.3925,             0.00012731,             0.00012731,             0.00012731
                    168,                 1.0982,                 1.5596,                0.75331,                 0.9661,                0.54246,                0.42179,                0.43459,                0.20053,                0.52199,                0.40587,                0.40717,                0.17166,                 1.9713,                 2.8946,                  1.707,                 1.3894,             0.00012377,             0.00012377,             0.00012377
                    169,                 1.0557,                 1.5092,                0.73854,                 0.9465,                0.55437,                0.40301,                0.42777,                0.19901,                0.52811,                0.39943,                0.40862,                0.17385,                  1.977,                 2.9139,                 1.7237,                 1.3897,             0.00012024,             0.00012024,             0.00012024
                    170,                 1.0781,                 1.5876,                0.73795,                0.95192,                0.54825,                 0.4196,                0.43392,                0.20004,                0.52953,                0.40229,                0.40781,                0.17364,                 1.9723,                 2.8702,                 1.6863,                 1.3848,              0.0001167,              0.0001167,              0.0001167
                    171,                 1.0633,                 1.5314,                 0.7342,                 0.9487,                0.58559,                0.41589,                0.43187,                0.19899,                0.57331,                0.40301,                0.41217,                0.17356,                 1.9826,                 2.9135,                 1.7455,                  1.403,             0.00011317,             0.00011317,             0.00011317
                    172,                 1.0644,                 1.5592,                0.73751,                0.95805,                 0.5408,                0.41303,                0.43172,                0.19995,                0.53029,                0.40327,                0.41337,                0.17325,                  1.986,                 2.9062,                 1.7226,                 1.4051,             0.00010963,             0.00010963,             0.00010963
                    173,                 1.0516,                 1.5604,                0.72693,                0.94792,                0.51334,                0.42949,                0.43016,                0.19942,                0.52514,                0.41717,                0.41107,                0.17625,                 1.9879,                 2.9058,                 1.7329,                 1.4134,              0.0001061,              0.0001061,              0.0001061
                    174,                 1.0585,                 1.5305,                0.72324,                0.93873,                0.56046,                0.40444,                0.42792,                 0.1992,                0.55364,                0.40372,                0.41736,                0.17696,                 1.9804,                 2.8857,                 1.7275,                 1.4137,             0.00010257,             0.00010257,             0.00010257
                    175,                  1.094,                 1.5699,                0.75808,                0.95913,                0.52596,                0.41732,                 0.4234,                0.19712,                0.51878,                0.41362,                0.41262,                0.17286,                 1.9913,                 2.9248,                 1.7368,                 1.4147,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    176,                 1.0528,                 1.5832,                 0.7306,                0.93985,                0.52543,                0.41608,                0.42785,                0.19707,                0.51267,                 0.4116,                0.40831,                0.17162,                 1.9892,                 2.9712,                 1.7173,                 1.3979,             9.5498e-05,             9.5498e-05,             9.5498e-05
                    177,                 1.0567,                 1.5285,                0.73245,                0.94867,                0.53532,                 0.4181,                0.43081,                0.19978,                  0.529,                0.40945,                0.41249,                 0.1751,                 1.9806,                 2.9565,                  1.704,                 1.3965,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    178,                 1.0313,                 1.5298,                0.71493,                0.94135,                0.51776,                0.41947,                0.43008,                0.20045,                0.51161,                0.41016,                0.41336,                0.17707,                 1.9691,                 2.9218,                  1.697,                 1.4028,             8.8429e-05,             8.8429e-05,             8.8429e-05
                    179,                 1.0493,                  1.517,                0.72824,                0.94214,                0.54903,                0.41088,                0.43283,                0.20137,                0.54046,                0.40325,                0.41244,                0.17448,                 1.9781,                 2.9431,                 1.7055,                 1.4038,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    180,                 1.0252,                 1.5448,                0.71092,                 0.9399,                0.51919,                0.43021,                0.43518,                0.19878,                0.55787,                0.40086,                0.42163,                0.17691,                 1.9791,                 2.9348,                 1.6899,                 1.3996,              8.136e-05,              8.136e-05,              8.136e-05
                    181,                 1.0522,                 1.5401,                0.71867,                0.95672,                0.50028,                0.44309,                0.43353,                0.19768,                0.52199,                0.42019,                0.41906,                0.17476,                 1.9867,                 2.9261,                 1.6844,                 1.4009,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    182,                  1.029,                 1.5337,                0.71913,                0.94058,                0.53935,                 0.4209,                0.43203,                0.19843,                0.51889,                0.40515,                0.40688,                0.17201,                  1.982,                 2.9527,                 1.6902,                 1.4026,             7.4292e-05,             7.4292e-05,             7.4292e-05
                    183,                 1.0146,                 1.5314,                0.70517,                0.94284,                0.53963,                0.42591,                0.44022,                0.20093,                0.52693,                0.41589,                0.41541,                0.17472,                 1.9806,                 2.9646,                 1.6896,                 1.4085,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    184,                0.99294,                  1.512,                0.67949,                0.94042,                0.53221,                0.42878,                 0.4371,                0.19968,                0.51978,                0.41875,                0.41109,                0.17429,                 1.9807,                 2.9449,                 1.7022,                 1.4052,             6.7223e-05,             6.7223e-05,             6.7223e-05
                    185,                 1.0676,                 1.5241,                0.74054,                0.95623,                0.56915,                0.41589,                0.44101,                0.20264,                0.55739,                 0.4073,                0.41972,                0.17721,                 1.9929,                 2.9784,                 1.6995,                 1.4124,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    186,                 1.0427,                 1.5007,                0.71181,                0.93768,                0.53322,                0.42685,                0.43613,                0.20006,                0.53154,                0.41088,                0.41301,                0.17546,                 1.9937,                 2.9843,                 1.7045,                 1.4142,             6.0154e-05,             6.0154e-05,             6.0154e-05
                    187,                 1.0184,                 1.5064,                0.71054,                0.93755,                0.53646,                0.42913,                  0.433,                0.20033,                0.53613,                0.41016,                0.41204,                0.17583,                 1.9965,                 2.9626,                 1.7086,                 1.4176,              5.662e-05,              5.662e-05,              5.662e-05
                    188,                  1.022,                 1.5394,                0.71534,                0.93676,                0.54035,                0.42412,                0.42701,                0.19866,                0.53431,                0.40802,                0.40927,                0.17486,                 1.9925,                  2.964,                 1.7202,                 1.4098,             5.3086e-05,             5.3086e-05,             5.3086e-05
                    189,                 1.0668,                 1.5651,                0.74286,                0.95436,                0.54409,                 0.4186,                 0.4321,                0.19995,                0.52872,                0.40393,                0.40997,                0.17494,                 1.9897,                 2.9564,                 1.7103,                 1.4075,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    190,                 1.0696,                 1.5678,                0.73284,                 0.9498,                0.53573,                0.43092,                0.43416,                0.20082,                0.53245,                0.40229,                0.40744,                0.17494,                 1.9835,                 2.9633,                 1.7012,                 1.4066,             4.6017e-05,             4.6017e-05,             4.6017e-05
                    191,                 1.5478,                 2.2189,                 1.2272,                 1.1811,                0.51505,                0.44023,                0.42718,                0.19841,                0.50677,                0.42363,                0.40616,                0.17107,                 1.9745,                 2.9148,                 1.6628,                 1.4045,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    192,                 1.4209,                 2.0673,                 1.0734,                 1.1214,                0.52221,                0.44667,                0.43121,                0.20077,                0.51241,                0.43164,                0.40571,                0.17234,                  1.971,                 2.8959,                 1.6539,                 1.3993,             3.8949e-05,             3.8949e-05,             3.8949e-05
                    193,                 1.3967,                   2.05,                 1.0312,                 1.1151,                0.53709,                0.42855,                0.43508,                0.20099,                 0.5289,                0.40945,                0.41135,                0.17305,                 1.9818,                  2.926,                 1.6532,                  1.403,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    194,                 1.4154,                 2.0072,                 1.0431,                 1.1176,                0.51378,                0.43522,                0.43151,                0.19867,                0.50017,                0.41903,                0.40968,                0.17199,                 1.9898,                 2.9254,                 1.6605,                 1.4121,              3.188e-05,              3.188e-05,              3.188e-05
                    195,                 1.4092,                 2.0207,                 1.0259,                  1.114,                0.51244,                0.43737,                0.42948,                0.19746,                0.49737,                0.43307,                0.41153,                0.17175,                 1.9807,                 2.9316,                  1.675,                  1.405,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    196,                  1.388,                 2.0144,                 1.0155,                 1.1087,                0.50216,                0.44261,                0.43142,                0.19954,                0.48861,                0.42878,                0.41343,                0.17125,                 1.9819,                 2.9304,                  1.668,                 1.4048,             2.4812e-05,             2.4812e-05,             2.4812e-05
                    197,                 1.3726,                 1.9659,                0.99078,                 1.0978,                0.50139,                0.44309,                 0.4303,                0.19838,                0.48357,                0.42734,                0.41116,                0.17211,                 1.9837,                 2.9409,                 1.6586,                 1.4054,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    198,                 1.3932,                 1.9578,                 1.0017,                 1.0978,                0.50132,                0.44882,                0.43335,                  0.198,                0.48625,                 0.4345,                0.41319,                0.17158,                 1.9851,                 2.9462,                 1.6594,                 1.4046,             1.7743e-05,             1.7743e-05,             1.7743e-05
                    199,                 1.3636,                 1.9795,                 1.0011,                 1.0946,                0.51596,                0.44596,                0.43394,                0.19785,                0.48871,                0.43665,                 0.4116,                0.17027,                  1.981,                 2.9399,                 1.6605,                  1.403,             1.4209e-05,             1.4209e-05,             1.4209e-05
                    200,                 1.4176,                 1.9954,                 1.0369,                 1.1168,                0.51213,                0.45234,                0.43616,                0.19799,                 0.4993,                0.43307,                0.41222,                   0.17,                 1.9838,                  2.939,                 1.6555,                 1.4031,             1.0674e-05,             1.0674e-05,             1.0674e-05
