                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.2695,                 1.8375,                0.99298,                 1.1122,                0.46085,                0.34932,                 0.3418,                 0.1557,                0.45823,                0.35791,                0.34536,                0.13674,                  2.029,                 2.8116,                 2.0025,                 1.6861,             0.00059737,             0.00059737,             0.00059737
                     35,                 1.2406,                 1.8041,                0.99367,                  1.093,                0.48415,                0.34646,                 0.3443,                0.15216,                0.48904,                0.34932,                 0.3459,                0.13856,                 2.0257,                 2.7702,                 2.0694,                 1.6797,             0.00059383,             0.00059383,             0.00059383
                     36,                 1.2734,                 1.8661,                 1.0203,                 1.1302,                0.48291,                0.34145,                0.33093,                0.15061,                0.48727,                0.33142,                0.31678,                0.12511,                 2.0137,                 2.7544,                 2.1269,                  1.667,              0.0005903,              0.0005903,              0.0005903
                     37,                 1.2057,                 1.7694,                0.96298,                 1.0808,                0.49521,                 0.3778,                0.34615,                0.15432,                0.47926,                0.36762,                0.32392,                0.12828,                 2.0174,                 2.9014,                 2.1827,                 1.6862,             0.00058677,             0.00058677,             0.00058677
                     38,                 1.2353,                 1.8365,                0.98206,                 1.1102,                0.50973,                0.34431,                0.34882,                0.15326,                 0.4983,                0.33557,                0.33625,                0.13584,                 2.0123,                 2.7643,                 1.9459,                 1.6816,             0.00058323,             0.00058323,             0.00058323
                     39,                 1.2536,                  1.838,                0.99393,                 1.1156,                 0.4936,                0.33858,                0.35042,                0.15615,                0.53375,                0.33024,                0.34382,                0.13389,                 2.0389,                 2.8085,                 2.1314,                 1.7286,              0.0005797,              0.0005797,              0.0005797
                     40,                 1.1809,                 1.7278,                0.93006,                 1.0762,                0.46899,                0.36149,                0.36623,                0.16628,                0.46768,                0.35848,                0.35343,                 0.1456,                 2.0017,                 2.7522,                 1.9933,                 1.6623,             0.00057616,             0.00057616,             0.00057616
                     41,                 1.1708,                 1.7639,                 0.9251,                 1.0888,                0.52986,                0.36364,                0.36037,                0.15677,                0.51943,                0.35513,                 0.3502,                0.14103,                 2.0256,                 2.8131,                 2.2277,                 1.6986,             0.00057263,             0.00057263,             0.00057263
                     42,                 1.1683,                 1.7511,                0.91366,                 1.0745,                0.42222,                0.36983,                 0.3222,                0.13876,                0.43198,                0.35361,                 0.3066,                0.11815,                  2.083,                 2.9435,                 2.1076,                 1.7106,             0.00056909,             0.00056909,             0.00056909
                     43,                 1.1562,                 1.7046,                0.90803,                 1.0798,                0.48941,                0.36006,                0.34786,                0.15689,                 0.4823,                0.34001,                0.32684,                 0.1335,                 1.9449,                 2.7141,                 2.1861,                 1.6406,             0.00056556,             0.00056556,             0.00056556
                     44,                 1.1799,                 1.7158,                0.92436,                 1.0841,                 0.4668,                0.37724,                0.35397,                0.15399,                0.47719,                0.37008,                0.34552,                0.13959,                 2.0186,                 2.7392,                 2.6302,                 1.6742,             0.00056203,             0.00056203,             0.00056203
                     45,                 1.1627,                 1.7106,                0.92215,                 1.0866,                0.50198,                0.35218,                0.35417,                0.15905,                0.49923,                 0.3486,                0.33973,                 0.1391,                  2.052,                 2.8122,                 2.0552,                 1.6612,             0.00055849,             0.00055849,             0.00055849
                     46,                 1.1803,                 1.7396,                0.92347,                 1.0682,                 0.4773,                0.36292,                0.36688,                0.16831,                0.48279,                0.35281,                0.35577,                0.14525,                 1.9794,                 2.7725,                 1.9356,                 1.6578,             0.00055496,             0.00055496,             0.00055496
                     47,                 1.1819,                 1.7032,                0.91677,                 1.0736,                0.50137,                0.35719,                0.36022,                 0.1616,                0.52568,                  0.335,                0.34412,                0.13653,                 2.0467,                  2.742,                 1.9482,                 1.6717,             0.00055142,             0.00055142,             0.00055142
                     48,                 1.1684,                 1.7431,                0.92761,                 1.0809,                0.51886,                0.34574,                0.34347,                0.15652,                  0.519,                  0.335,                0.32435,                0.13004,                 1.9986,                 2.7565,                 2.0204,                 1.6615,             0.00054789,             0.00054789,             0.00054789
                     49,                 1.1508,                 1.7337,                0.88437,                 1.0703,                0.54378,                0.36722,                0.38185,                0.17572,                0.54529,                0.35648,                0.36954,                0.14893,                 2.0532,                 2.8357,                 2.1104,                 1.6758,             0.00054435,             0.00054435,             0.00054435
                     50,                 1.1511,                 1.7007,                0.92703,                 1.0931,                0.50414,                  0.398,                0.38652,                 0.1721,                 0.4996,                0.39442,                0.36916,                0.14987,                 2.0277,                 2.7377,                 2.1501,                 1.6562,             0.00054082,             0.00054082,             0.00054082
                     51,                 1.1425,                 1.6914,                0.88204,                 1.0662,                0.50867,                0.39298,                0.39498,                0.18405,                0.50555,                0.38511,                0.37625,                0.14979,                 1.9588,                 2.6971,                 1.9189,                 1.6112,             0.00053728,             0.00053728,             0.00053728
                     52,                  1.158,                 1.7009,                0.90488,                 1.0771,                0.50354,                0.36722,                0.37349,                0.16672,                0.50179,                 0.3622,                0.36428,                0.14731,                 2.0161,                 2.6873,                 2.1565,                 1.6439,             0.00053375,             0.00053375,             0.00053375
                     53,                 1.1319,                 1.7271,                0.89795,                 1.0757,                0.52195,                0.39077,                0.38689,                 0.1736,                0.51065,                0.38797,                0.37056,                0.14361,                 1.9661,                 2.7094,                 1.9075,                 1.6667,             0.00053022,             0.00053022,             0.00053022
                     54,                   1.11,                 1.6704,                0.86516,                 1.0598,                0.48879,                0.37366,                0.37604,                0.16732,                0.50182,                0.36793,                0.35954,                0.14452,                 2.0011,                   2.75,                 2.0137,                  1.652,             0.00052668,             0.00052668,             0.00052668
                     55,                 1.1754,                 1.7295,                0.93427,                 1.0912,                0.51871,                0.36077,                0.37563,                0.16428,                0.51864,                0.34073,                0.35042,                0.14209,                 2.0043,                 2.7061,                 1.9213,                  1.651,             0.00052315,             0.00052315,             0.00052315
                     56,                 1.1283,                 1.6622,                0.88584,                 1.0739,                0.49333,                0.41121,                0.40289,                0.18211,                0.47945,                0.38869,                0.37918,                0.15566,                 1.9965,                  2.663,                 2.0427,                 1.6366,             0.00051961,             0.00051961,             0.00051961
                     57,                 1.0857,                 1.6125,                0.82974,                 1.0359,                0.51493,                0.35505,                0.37323,                0.17132,                0.50481,                0.35246,                0.35606,                0.14608,                 1.9913,                 2.7281,                 2.0229,                 1.6387,             0.00051608,             0.00051608,             0.00051608
                     58,                  1.072,                 1.5789,                0.84138,                 1.0489,                0.52595,                0.36364,                0.36409,                0.16155,                0.50735,                0.35576,                0.34557,                 0.1421,                 2.0195,                 2.8063,                 2.0444,                 1.6661,             0.00051254,             0.00051254,             0.00051254
                     59,                 1.1031,                 1.6444,                 0.8585,                 1.0646,                0.49067,                0.37867,                0.37568,                0.17194,                0.51555,                0.36108,                0.36141,                0.14776,                 1.9778,                 2.7233,                 2.2327,                 1.6178,             0.00050901,             0.00050901,             0.00050901
                     60,                 1.1125,                 1.6266,                0.86495,                 1.0589,                0.50807,                0.37795,                0.37974,                0.16745,                0.51593,                0.36435,                0.36501,                0.14582,                 1.9878,                 2.6836,                 2.0887,                 1.6453,             0.00050548,             0.00050548,             0.00050548
                     61,                  1.112,                 1.6726,                 0.8594,                 1.0608,                0.50331,                0.37581,                0.38107,                0.16662,                0.50877,                0.36507,                0.35706,                0.14303,                 1.9804,                 2.7673,                 2.0628,                 1.6553,             0.00050194,             0.00050194,             0.00050194
                     62,                 1.0399,                 1.6034,                0.80797,                 1.0403,                 0.5052,                0.38797,                0.38141,                0.16559,                0.49903,                0.37791,                0.36048,                0.14001,                 2.0369,                 2.7567,                 1.9495,                 1.6582,             0.00049841,             0.00049841,             0.00049841
                     63,                 1.0962,                 1.6103,                 0.8334,                 1.0624,                0.49246,                0.39033,                0.38818,                0.17924,                0.51254,                0.37008,                0.36708,                0.15317,                 1.9931,                   2.76,                 2.0566,                  1.645,             0.00049487,             0.00049487,             0.00049487
                     64,                 1.0672,                 1.5764,                0.80499,                 1.0339,                0.49467,                0.38511,                0.38112,                0.17572,                  0.506,                0.37581,                0.37403,                0.15406,                 2.0246,                 2.7656,                 2.1484,                  1.679,             0.00049134,             0.00049134,             0.00049134
                     65,                 1.0345,                 1.5427,                0.78256,                 1.0241,                0.51824,                0.37039,                0.38489,                  0.173,                0.51324,                0.36681,                0.37408,                0.14947,                 2.0391,                 2.7348,                 2.0598,                 1.6721,              0.0004878,              0.0004878,              0.0004878
                     66,                 1.0674,                 1.5933,                0.83513,                  1.049,                0.48671,                0.38511,                0.37291,                0.16983,                0.48939,                0.37867,                0.35888,                0.14387,                 1.9968,                 2.7257,                 2.0602,                 1.6435,             0.00048427,             0.00048427,             0.00048427
                     67,                 1.0617,                 1.5868,                0.82482,                 1.0429,                0.49302,                0.36364,                0.37376,                0.17213,                0.51451,                0.36149,                0.36296,                0.14519,                 2.0326,                 2.7348,                 1.8424,                 1.6638,             0.00048074,             0.00048074,             0.00048074
                     68,                 1.0516,                 1.5779,                0.82219,                 1.0485,                0.52793,                0.39656,                0.40286,                0.18406,                0.51528,                0.38808,                  0.386,                0.15104,                 2.0023,                 2.7421,                 2.0176,                 1.6274,              0.0004772,              0.0004772,              0.0004772
                     69,                 1.0432,                 1.6114,                0.80747,                 1.0272,                0.48645,                0.38941,                0.38777,                 0.1777,                0.49459,                0.37617,                0.37039,                0.14988,                 2.0075,                 2.6342,                  1.862,                  1.644,             0.00047367,             0.00047367,             0.00047367
                     70,                  1.063,                 1.5727,                0.81425,                 1.0531,                0.54533,                0.38511,                0.40149,                0.18442,                0.53571,                0.37437,                0.39048,                0.15564,                 1.9868,                 2.6933,                 1.8768,                  1.619,             0.00047013,             0.00047013,             0.00047013
                     71,                 1.0563,                 1.5622,                0.80933,                 1.0273,                 0.5034,                0.40086,                0.39399,                0.18037,                0.53357,                0.36865,                0.37461,                   0.15,                 1.9867,                 2.7303,                 2.0407,                 1.6453,              0.0004666,              0.0004666,              0.0004666
                     72,                  1.054,                 1.5522,                 0.8131,                 1.0374,                 0.5029,                0.37581,                0.38604,                0.17743,                0.57288,                0.34073,                0.37128,                0.15023,                 1.9719,                 2.7305,                 2.0815,                 1.6386,             0.00046306,             0.00046306,             0.00046306
                     73,                  1.016,                 1.4675,                0.78332,                 1.0152,                0.52796,                0.38225,                0.39838,                0.18108,                0.51592,                0.36314,                0.37327,                0.15105,                 1.9538,                 2.7071,                 1.8965,                 1.6218,             0.00045953,             0.00045953,             0.00045953
                     74,                 1.0526,                 1.6042,                0.83839,                 1.0454,                0.54744,                0.37938,                0.39755,                 0.1828,                0.52715,                0.38296,                0.38894,                0.16368,                 1.9407,                 2.6845,                 1.9305,                 1.6295,               0.000456,               0.000456,               0.000456
                     75,                 1.0085,                 1.5471,                 0.7671,                 1.0261,                0.53198,                0.37151,                0.39083,                0.18147,                0.55518,                0.37223,                0.38118,                0.15574,                 1.9586,                 2.6801,                 1.8455,                   1.62,             0.00045246,             0.00045246,             0.00045246
                     76,                  1.011,                 1.5038,                0.78192,                 1.0314,                0.51736,                0.37366,                0.37763,                0.17569,                0.49309,                0.35505,                 0.3544,                0.14642,                 1.9916,                 2.7454,                   2.06,                 1.6576,             0.00044893,             0.00044893,             0.00044893
                     77,                 1.0151,                 1.5345,                0.81185,                 1.0272,                0.49177,                0.39943,                0.39697,                0.17853,                0.49707,                0.36931,                0.37399,                0.14794,                 1.9838,                 2.7134,                 1.7809,                 1.6462,             0.00044539,             0.00044539,             0.00044539
                     78,                  1.051,                  1.554,                0.80574,                 1.0407,                0.52406,                0.38622,                0.40096,                0.18184,                0.53449,                0.35719,                0.38052,                0.15091,                 1.9541,                 2.6904,                 1.8827,                 1.6339,             0.00044186,             0.00044186,             0.00044186
                     79,                 1.0095,                 1.4918,                 0.7663,                 1.0189,                0.53543,                0.37437,                0.40191,                0.18602,                0.52442,                 0.3801,                 0.3886,                0.15898,                 2.0028,                 2.6649,                 1.8046,                 1.6535,             0.00043832,             0.00043832,             0.00043832
                     80,                 1.0296,                 1.5807,                0.79374,                 1.0542,                0.53107,                0.41182,                0.41692,                0.18928,                0.52475,                0.40389,                0.39858,                0.16532,                 1.9808,                 2.6473,                 1.8184,                 1.6337,             0.00043479,             0.00043479,             0.00043479
                     81,                 1.0285,                 1.5739,                 0.7894,                 1.0373,                0.50952,                0.38511,                0.39558,                0.18135,                0.50964,                0.38153,                0.38037,                0.15764,                  1.996,                 2.6861,                 1.8404,                 1.6752,             0.00043126,             0.00043126,             0.00043126
                     82,                0.99823,                 1.5074,                0.78234,                 1.0204,                0.54964,                0.37795,                0.39924,                0.18407,                0.54075,                0.36793,                0.38321,                0.15981,                 1.9502,                 2.6837,                 2.1149,                 1.6257,             0.00042772,             0.00042772,             0.00042772
                     83,                 1.0112,                 1.4838,                 0.7582,                 1.0283,                0.53508,                0.38082,                0.40601,                0.18354,                0.53256,                0.37724,                0.39238,                 0.1566,                  1.967,                  2.629,                 1.9793,                  1.614,             0.00042419,             0.00042419,             0.00042419
                     84,                 1.0266,                 1.4922,                0.76592,                 1.0198,                0.56212,                 0.3832,                0.39237,                0.18062,                0.56644,                0.38511,                0.38236,                0.15658,                 1.9704,                  2.688,                 1.9661,                  1.636,             0.00042065,             0.00042065,             0.00042065
                     85,                0.97102,                 1.4446,                0.74123,                 1.0131,                0.54543,                 0.4011,                0.41103,                0.18566,                0.53245,                0.39155,                 0.3909,                0.15735,                 1.9807,                 2.6362,                 1.8538,                 1.6373,             0.00041712,             0.00041712,             0.00041712
                     86,                 1.0379,                 1.5696,                0.79829,                 1.0547,                0.54002,                0.38368,                0.40895,                 0.1854,                0.52141,                0.37581,                0.38542,                0.15929,                 1.9564,                 2.6706,                 1.8767,                 1.6346,             0.00041358,             0.00041358,             0.00041358
                     87,                 1.0002,                 1.5206,                0.76795,                 1.0261,                 0.5697,                0.38511,                0.40905,                0.19066,                0.55805,                0.37724,                 0.3931,                0.16618,                 1.9562,                  2.639,                 1.8101,                 1.6191,             0.00041005,             0.00041005,             0.00041005
                     88,                0.99274,                 1.4734,                0.75947,                 1.0257,                0.52183,                0.39012,                0.40338,                0.18643,                0.52838,                0.37773,                 0.3906,                 0.1585,                 1.9748,                 2.6814,                 2.0927,                 1.6117,             0.00040652,             0.00040652,             0.00040652
                     89,                0.97867,                 1.4798,                0.73461,                 1.0169,                0.51303,                0.41732,                0.41611,                0.19204,                0.49807,                0.40515,                0.39982,                0.16874,                 1.9389,                 2.6399,                 1.9665,                 1.6043,             0.00040298,             0.00040298,             0.00040298
                     90,                0.95681,                  1.434,                0.72495,                 1.0106,                0.50928,                0.40858,                0.41041,                0.19094,                0.50682,                0.40873,                0.40092,                0.16305,                 1.9751,                 2.6462,                 1.7721,                 1.6423,             0.00039945,             0.00039945,             0.00039945
                     91,                 1.0191,                  1.474,                0.76943,                 1.0476,                0.49187,                0.40444,                0.40497,                0.18897,                0.49601,                0.38869,                0.38741,                0.15581,                 1.9806,                 2.7268,                 1.8052,                 1.6434,             0.00039591,             0.00039591,             0.00039591
                     92,                0.96675,                 1.4463,                0.72859,                 1.0006,                0.50806,                 0.3896,                0.40762,                0.18869,                0.51149,                0.38583,                0.39308,                0.16273,                 1.9424,                 2.6656,                 1.7745,                 1.6337,             0.00039238,             0.00039238,             0.00039238
                     93,                0.99251,                 1.4818,                0.76152,                 1.0249,                0.53937,                0.39155,                0.40185,                0.18571,                0.54045,                0.38869,                0.39001,                0.15968,                 1.9134,                 2.6465,                 1.8392,                 1.6098,             0.00038884,             0.00038884,             0.00038884
                     94,                0.94388,                  1.363,                0.72047,                 1.0045,                0.52876,                0.40587,                0.41248,                 0.1883,                0.54559,                0.38074,                0.39498,                0.16535,                 1.9756,                 2.6736,                 2.0084,                 1.6457,             0.00038531,             0.00038531,             0.00038531
                     95,                0.97126,                 1.4911,                0.72673,                 1.0171,                0.51411,                0.40086,                0.41274,                0.18749,                0.52599,                0.39728,                0.40294,                 0.1623,                 1.9723,                 2.6786,                 1.8557,                 1.6262,             0.00038178,             0.00038178,             0.00038178
                     96,                0.97644,                 1.4627,                0.73187,                 1.0294,                0.56325,                0.38153,                0.41187,                0.18969,                0.57636,                0.37581,                0.40429,                0.16373,                 1.9698,                 2.7327,                 1.9183,                 1.6531,             0.00037824,             0.00037824,             0.00037824
                     97,                0.94741,                 1.4102,                0.69537,                 1.0089,                0.54769,                0.39943,                0.41823,                0.19205,                0.54499,                0.39155,                0.40138,                 0.1626,                 1.9465,                 2.6913,                 1.8336,                 1.6196,             0.00037471,             0.00037471,             0.00037471
                     98,                0.94012,                 1.3894,                0.68735,                 1.0022,                0.54727,                0.40157,                0.42841,                0.19743,                0.55504,                0.39728,                0.40984,                0.16738,                 1.9116,                 2.6335,                 1.7208,                  1.596,             0.00037117,             0.00037117,             0.00037117
                     99,                0.93452,                 1.3977,                0.70789,                 1.0092,                0.50053,                0.40802,                0.40869,                0.19028,                0.51992,                0.40466,                0.40141,                0.16505,                  1.945,                 2.6749,                 1.9307,                 1.6188,             0.00036764,             0.00036764,             0.00036764
                    100,                0.96722,                 1.4282,                0.71933,                 1.0237,                0.50901,                0.42162,                0.42112,                0.19151,                0.59805,                0.36531,                0.39913,                0.16477,                 1.9538,                 2.6285,                  1.778,                 1.6347,              0.0003641,              0.0003641,              0.0003641
