                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 1.2627,                 1.8461,                0.93734,                 1.0087,                0.50768,                0.39344,                 0.4004,                0.17863,                0.52779,                0.37938,                0.38683,                 0.1584,                 1.9689,                 2.8158,                 1.7951,                 1.3815,              0.0003429,              0.0003429,              0.0003429
                    107,                 1.2982,                 1.8563,                0.96349,                 1.0191,                0.55971,                0.38941,                0.40874,                0.18858,                0.54463,                0.38296,                 0.3942,                0.16466,                 1.9176,                 2.8008,                 1.7474,                 1.3482,             0.00033936,             0.00033936,             0.00033936
                    108,                 1.2815,                 1.7946,                0.94296,                 1.0119,                0.52444,                0.41303,                0.42804,                0.19382,                0.50484,                0.40086,                 0.4086,                0.17058,                 1.9232,                  2.816,                 1.7507,                 1.3631,             0.00033583,             0.00033583,             0.00033583
                    109,                 1.2896,                 1.8688,                0.94353,                 1.0133,                0.53791,                0.39248,                0.41375,                0.19421,                0.56736,                0.37151,                0.40253,                0.16929,                 1.9187,                 2.8112,                 1.7435,                 1.3729,              0.0003323,              0.0003323,              0.0003323
                    110,                 1.2846,                 1.8122,                0.95086,                 1.0201,                0.55252,                0.39508,                0.42258,                0.19383,                0.52513,                0.37916,                0.39501,                0.16251,                 1.9366,                 2.8273,                 1.7633,                 1.3697,             0.00032876,             0.00032876,             0.00032876
                    111,                 1.2802,                  1.838,                0.95998,                 1.0187,                0.53492,                0.39436,                0.42092,                 0.1939,                 0.5555,                0.37036,                0.39447,                0.16474,                 1.9203,                 2.8059,                  1.743,                 1.3744,             0.00032523,             0.00032523,             0.00032523
                    112,                 1.2678,                 1.8178,                0.93195,                 1.0104,                0.54904,                0.37437,                0.40001,                0.19024,                0.52372,                0.35791,                0.37293,                0.15655,                 1.9069,                 2.7991,                 1.8468,                 1.3537,             0.00032169,             0.00032169,             0.00032169
                    113,                 1.2531,                 1.8439,                0.95905,                 1.0067,                0.53229,                 0.4171,                0.41003,                0.19204,                0.53028,                 0.3937,                0.39209,                0.16644,                 1.9059,                  2.804,                 1.7391,                 1.3829,             0.00031816,             0.00031816,             0.00031816
                    114,                 1.2732,                 1.7951,                0.93523,                 1.0035,                0.55776,                0.39298,                 0.4041,                0.19103,                0.54663,                0.38233,                0.39066,                0.16811,                 1.9283,                 2.8542,                  1.807,                 1.3757,             0.00031462,             0.00031462,             0.00031462
                    115,                 1.2627,                 1.8128,                0.94247,                 1.0055,                0.54374,                0.38797,                0.40333,                 0.1865,                0.55487,                 0.3665,                0.38537,                0.16381,                 1.9291,                 2.8947,                 1.7954,                 1.3735,             0.00031109,             0.00031109,             0.00031109
                    116,                 1.2545,                 1.8338,                0.92301,                 1.0029,                0.54607,                0.41732,                0.41896,                0.18994,                0.53825,                0.41374,                0.40022,                0.16551,                 1.9327,                 2.8363,                 1.7912,                 1.3915,             0.00030756,             0.00030756,             0.00030756
                    117,                 1.2624,                 1.7724,                0.92619,                 1.0008,                0.56869,                0.39012,                0.41925,                0.19368,                0.57219,                0.37795,                0.40276,                0.16843,                 1.9418,                 2.8582,                 1.7656,                 1.3788,             0.00030402,             0.00030402,             0.00030402
                    118,                 1.2483,                 1.8202,                0.93129,                 1.0016,                0.52606,                0.44309,                 0.4358,                0.19829,                0.51059,                 0.4324,                0.40772,                0.16742,                 1.8998,                 2.8158,                   1.68,                 1.3706,             0.00030049,             0.00030049,             0.00030049
                    119,                 1.2283,                 1.7394,                 0.9025,                 1.0047,                0.53332,                0.42865,                0.43039,                0.19663,                0.52352,                0.42078,                0.41368,                0.17512,                 1.9274,                 2.7618,                 1.7241,                 1.3651,             0.00029695,             0.00029695,             0.00029695
                    120,                 1.2325,                 1.7748,                0.90247,                0.99877,                0.54611,                 0.4073,                0.42948,                0.19335,                0.53165,                0.39943,                0.41068,                0.17114,                 1.9185,                 2.7846,                 1.7298,                 1.3665,             0.00029342,             0.00029342,             0.00029342
                    121,                 1.2367,                 1.7673,                0.89364,                0.99664,                0.55347,                0.40659,                0.42903,                0.19573,                0.54471,                0.39728,                0.41124,                0.17445,                 1.8891,                 2.8024,                 1.7341,                  1.359,             0.00028988,             0.00028988,             0.00028988
                    122,                  1.209,                 1.7353,                0.89512,                0.99916,                0.52535,                0.41016,                0.42587,                0.19626,                0.54176,                0.39155,                0.40391,                0.17179,                 1.8943,                 2.8058,                 1.7117,                 1.3608,             0.00028635,             0.00028635,             0.00028635
                    123,                 1.1965,                 1.6794,                0.86228,                 0.9844,                0.53311,                0.42338,                0.42907,                0.19339,                0.54039,                0.39513,                0.40652,                0.16828,                 1.9195,                 2.7989,                 1.7271,                  1.372,             0.00028282,             0.00028282,             0.00028282
                    124,                 1.1787,                 1.7342,                0.83661,                0.97818,                0.55386,                0.41518,                0.43839,                0.19723,                0.54768,                 0.3831,                0.40801,                0.17352,                 1.9289,                 2.8453,                 1.7589,                 1.3716,             0.00027928,             0.00027928,             0.00027928
                    125,                 1.2343,                 1.7492,                0.89784,                0.99978,                0.52124,                0.43643,                 0.4327,                0.19712,                0.51693,                 0.4073,                0.40676,                0.17608,                   1.93,                 2.8739,                 1.7534,                 1.3847,             0.00027575,             0.00027575,             0.00027575
                    126,                 1.2198,                 1.7936,                0.88968,                 1.0077,                0.54124,                0.41947,                0.43026,                0.19159,                0.51702,                0.40014,                0.40367,                0.16556,                 1.9507,                 2.9342,                 1.8188,                 1.3826,             0.00027221,             0.00027221,             0.00027221
                    127,                 1.2497,                 1.7526,                0.90892,                 1.0006,                0.54118,                0.42891,                  0.437,                0.19635,                0.51644,                 0.4113,                0.41478,                0.16832,                 1.9159,                 2.8873,                 1.7428,                 1.3588,             0.00026868,             0.00026868,             0.00026868
                    128,                 1.2049,                 1.7103,                0.86617,                0.97719,                0.56172,                0.41376,                 0.4437,                0.20113,                0.54314,                0.40301,                0.41988,                0.17633,                 1.8943,                  2.843,                 1.7311,                 1.3642,             0.00026514,             0.00026514,             0.00026514
                    129,                 1.2004,                 1.7002,                0.86428,                0.99375,                0.54349,                0.40372,                0.41813,                 0.1897,                0.55735,                0.38936,                0.40622,                0.16733,                 1.9356,                 2.8597,                 1.8042,                 1.3745,             0.00026161,             0.00026161,             0.00026161
                    130,                 1.1884,                 1.6855,                0.85006,                0.97629,                0.53437,                0.40582,                0.41601,                0.19289,                0.54792,                0.39227,                0.40455,                0.17251,                 1.9349,                 2.8605,                 1.7837,                 1.3797,             0.00025808,             0.00025808,             0.00025808
                    131,                 1.1749,                  1.693,                0.84282,                0.97989,                0.50234,                0.43808,                 0.4198,                0.19053,                0.49452,                0.42579,                0.40372,                0.16926,                 1.9372,                 2.9069,                 1.7346,                 1.3819,             0.00025454,             0.00025454,             0.00025454
                    132,                 1.2113,                 1.7552,                0.86611,                0.98982,                0.53383,                0.39728,                0.42005,                0.19028,                0.56503,                0.37437,                0.39987,                0.16627,                 1.9395,                 2.8832,                 1.8022,                 1.3799,             0.00025101,             0.00025101,             0.00025101
                    133,                 1.1894,                 1.6352,                0.84701,                0.98173,                0.58754,                0.39227,                0.42514,                0.19183,                 0.5815,                0.38194,                0.40414,                0.16838,                 1.9414,                 2.8708,                 1.7778,                  1.388,             0.00024747,             0.00024747,             0.00024747
                    134,                 1.1995,                 1.7189,                0.85145,                0.99277,                0.55128,                0.40587,                 0.4166,                0.18823,                0.56381,                0.37509,                0.39771,                0.16909,                 1.9463,                 2.8472,                 1.7512,                 1.3878,             0.00024394,             0.00024394,             0.00024394
                    135,                  1.217,                 1.7179,                0.86673,                0.98883,                0.56098,                0.41303,                 0.4195,                0.18748,                0.54831,                0.38869,                0.39335,                  0.169,                 1.9533,                 2.8342,                 1.7504,                 1.3792,              0.0002404,              0.0002404,              0.0002404
                    136,                 1.1954,                 1.7228,                0.85767,                 0.9834,                0.59561,                0.40587,                0.43935,                0.19819,                0.55779,                0.40271,                 0.4169,                0.17264,                 1.9372,                 2.8421,                 1.6999,                 1.3662,             0.00023687,             0.00023687,             0.00023687
                    137,                 1.1909,                 1.7087,                0.85903,                0.98597,                0.54795,                0.40372,                0.41985,                0.18723,                  0.545,                0.39012,                0.39754,                0.16351,                 1.9458,                 2.8805,                 1.7659,                 1.3819,             0.00023334,             0.00023334,             0.00023334
                    138,                 1.1704,                 1.6928,                0.83826,                0.97421,                 0.5831,                0.41732,                0.43351,                0.19374,                 0.5631,                0.40301,                0.40914,                0.17172,                 1.9267,                 2.8027,                 1.7583,                 1.3765,              0.0002298,              0.0002298,              0.0002298
                    139,                 1.1664,                 1.7045,                0.83047,                0.97776,                0.52964,                0.40705,                0.41893,                0.18821,                0.52935,                0.38225,                0.39511,                0.16539,                 1.9156,                  2.852,                 1.7803,                 1.3762,             0.00022627,             0.00022627,             0.00022627
                    140,                 1.1626,                 1.6967,                0.82884,                 0.9818,                0.55317,                0.40157,                0.41965,                0.19224,                0.55585,                0.38583,                0.40678,                0.17227,                 1.9241,                 2.8985,                 1.7829,                 1.3776,             0.00022273,             0.00022273,             0.00022273
                    141,                 1.1594,                  1.662,                0.81681,                0.97769,                0.52102,                0.40945,                0.41518,                0.19295,                 0.5319,                 0.3937,                0.40109,                0.17355,                 1.9283,                 2.8805,                  1.776,                 1.3778,              0.0002192,              0.0002192,              0.0002192
                    142,                  1.172,                 1.7116,                0.85482,                0.99164,                0.55484,                0.41577,                0.43273,                0.20057,                0.53983,                0.39551,                0.40931,                0.17365,                 1.9336,                 2.8843,                 1.7826,                 1.3776,             0.00021566,             0.00021566,             0.00021566
                    143,                  1.171,                 1.6741,                0.83288,                0.97903,                0.54366,                0.43092,                0.43771,                0.20173,                0.53516,                0.40157,                0.40442,                0.16863,                 1.9209,                 2.9028,                 1.7619,                 1.3613,             0.00021213,             0.00021213,             0.00021213
                    144,                 1.1849,                 1.7334,                0.84338,                0.98397,                0.53313,                0.42377,                  0.428,                0.19664,                0.54967,                 0.3801,                0.40034,                0.16684,                  1.923,                 2.9064,                  1.726,                 1.3679,              0.0002086,              0.0002086,              0.0002086
                    145,                 1.1553,                 1.6675,                0.80905,                0.97763,                  0.571,                0.42305,                0.43489,                 0.1979,                0.55519,                0.41303,                0.41444,                 0.1736,                 1.9391,                 2.8844,                 1.7039,                 1.3754,             0.00020506,             0.00020506,             0.00020506
                    146,                 1.1666,                 1.7138,                0.81851,                0.97562,                0.56905,                0.40014,                0.41744,                0.19086,                0.57123,                 0.3937,                0.40128,                0.16896,                 1.9328,                 2.8563,                 1.7312,                 1.3714,             0.00020153,             0.00020153,             0.00020153
                    147,                 1.1466,                 1.6367,                0.80453,                0.97015,                0.53747,                 0.4209,                0.43248,                 0.1982,                 0.5542,                0.39012,                0.41114,                0.17092,                 1.9449,                 2.9429,                 1.7441,                 1.3949,             0.00019799,             0.00019799,             0.00019799
                    148,                 1.1684,                 1.6524,                0.81725,                0.98028,                0.55976,                0.41875,                 0.4245,                0.19311,                0.55972,                0.40372,                0.41014,                0.16967,                  1.954,                 2.9536,                 1.8184,                 1.3812,             0.00019446,             0.00019446,             0.00019446
                    149,                 1.1584,                  1.665,                0.82137,                0.97545,                0.56379,                0.43236,                0.43851,                0.19881,                0.54628,                0.41589,                0.41821,                0.17781,                 1.9433,                 2.9154,                 1.7261,                 1.3851,             0.00019092,             0.00019092,             0.00019092
                    150,                 1.1659,                 1.6791,                0.82378,                0.98139,                0.56436,                0.41303,                0.42576,                 0.1942,                0.55684,                 0.3937,                0.40795,                 0.1717,                 1.9438,                 2.9413,                 1.7137,                 1.3799,             0.00018739,             0.00018739,             0.00018739
                    151,                 1.1257,                 1.6172,                0.77925,                0.95837,                0.56571,                0.38797,                0.41761,                 0.1925,                0.56415,                0.38637,                0.40693,                0.17048,                 1.9637,                 3.0068,                 1.7719,                 1.3958,             0.00018385,             0.00018385,             0.00018385
                    152,                 1.1582,                 1.6895,                0.82183,                0.96597,                0.51261,                0.43379,                0.42148,                0.18951,                0.53615,                0.39442,                0.40495,                0.16614,                 1.9345,                 2.9015,                 1.7656,                 1.3765,             0.00018032,             0.00018032,             0.00018032
                    153,                 1.1349,                  1.652,                0.78754,                0.97373,                0.55037,                0.40802,                0.42375,                0.18938,                0.55409,                0.39583,                0.41282,                0.16893,                 1.9412,                 2.9026,                 1.7685,                 1.3803,             0.00017679,             0.00017679,             0.00017679
                    154,                  1.125,                 1.6355,                 0.7826,                0.96642,                0.54855,                0.41314,                0.42725,                0.19488,                0.54971,                0.39673,                0.41557,                0.17587,                 1.9447,                 2.8505,                 1.7689,                 1.3866,             0.00017325,             0.00017325,             0.00017325
                    155,                 1.1011,                 1.6215,                0.77536,                 0.9646,                0.58635,                0.40873,                0.43878,                0.20057,                0.60201,                 0.3801,                0.41716,                0.17643,                 1.9292,                 2.9121,                 1.7449,                 1.3854,             0.00016972,             0.00016972,             0.00016972
                    156,                 1.1252,                 1.6269,                0.79639,                0.96677,                0.54097,                 0.4345,                0.43952,                0.20067,                0.52613,                0.41231,                0.41657,                0.17179,                 1.9279,                 2.9684,                 1.7574,                 1.3803,             0.00016618,             0.00016618,             0.00016618
                    157,                 1.1001,                  1.607,                0.77026,                0.96071,                0.59225,                0.41518,                0.44096,                0.19925,                0.56291,                0.40562,                0.41424,                0.17387,                 1.9379,                 2.9622,                 1.7314,                 1.3882,             0.00016265,             0.00016265,             0.00016265
                    158,                 1.1489,                 1.5761,                0.82091,                0.97281,                0.58493,                0.41661,                0.43702,                0.19926,                0.56684,                0.40372,                0.41854,                0.17574,                 1.9234,                 2.9097,                 1.7507,                 1.3899,             0.00015911,             0.00015911,             0.00015911
                    159,                 1.1183,                 1.6803,                0.77156,                0.96494,                 0.5553,                0.43021,                0.44258,                0.20179,                0.57005,                0.40802,                0.42704,                0.17577,                 1.9133,                 2.8976,                 1.7031,                 1.3746,             0.00015558,             0.00015558,             0.00015558
                    160,                  1.125,                 1.6226,                0.76815,                0.95876,                0.59141,                0.41088,                0.44038,                0.19852,                0.58314,                0.40014,                0.42291,                0.17344,                 1.9329,                 2.9167,                 1.7304,                 1.3791,             0.00015205,             0.00015205,             0.00015205
                    161,                 1.0777,                 1.5725,                0.75502,                0.96032,                0.57695,                0.41016,                0.43056,                0.19755,                0.57784,                0.39513,                0.41232,                0.17188,                  1.944,                 2.9551,                 1.8079,                 1.3795,             0.00014851,             0.00014851,             0.00014851
                    162,                 1.1512,                 1.6605,                0.80801,                0.96809,                0.55983,                0.41303,                 0.4393,                 0.2018,                0.54798,                0.38964,                0.41579,                0.17212,                 1.9488,                 2.9386,                 1.7507,                 1.3769,             0.00014498,             0.00014498,             0.00014498
                    163,                  1.089,                 1.6243,                0.76994,                0.95537,                 0.5499,                0.42878,                 0.4316,                0.19595,                0.52786,                 0.4116,                 0.4116,                 0.1732,                 1.9468,                 2.9693,                 1.7488,                  1.383,             0.00014144,             0.00014144,             0.00014144
                    164,                 1.1109,                 1.6158,                0.80043,                0.96746,                 0.5754,                0.40945,                0.43001,                0.19772,                0.55722,                0.38726,                0.40153,                0.16865,                 1.9428,                 3.0159,                 1.7725,                 1.3868,             0.00013791,             0.00013791,             0.00013791
                    165,                 1.0806,                 1.5589,                0.75273,                0.94862,                0.58322,                0.41231,                0.43493,                0.19861,                  0.588,                0.39434,                0.41349,                0.17153,                  1.948,                 3.0111,                 1.7571,                 1.3835,             0.00013437,             0.00013437,             0.00013437
                    166,                 1.1092,                 1.5868,                0.79689,                0.96213,                0.54707,                 0.4252,                0.43847,                0.19947,                0.54104,                0.40659,                0.41838,                0.17497,                 1.9402,                 2.9597,                 1.7307,                 1.3768,             0.00013084,             0.00013084,             0.00013084
                    167,                 1.1159,                 1.6337,                0.78455,                0.95931,                 0.5832,                0.41166,                0.44263,                0.20208,                0.58028,                0.39585,                0.42322,                0.17433,                 1.9398,                 2.9915,                 1.7313,                  1.385,             0.00012731,             0.00012731,             0.00012731
                    168,                 1.1019,                 1.5961,                0.75845,                0.96672,                 0.5575,                0.42305,                 0.4404,                0.20119,                0.59045,                0.38869,                0.42101,                0.17461,                 1.9395,                 2.9829,                 1.7492,                 1.3808,             0.00012377,             0.00012377,             0.00012377
                    169,                 1.0652,                 1.5456,                0.74471,                0.94992,                0.57966,                0.41446,                0.43435,                0.19901,                0.61638,                0.37725,                0.41524,                0.17543,                 1.9265,                 2.9269,                 1.7602,                 1.3722,             0.00012024,             0.00012024,             0.00012024
                    170,                  1.065,                 1.5583,                0.73512,                0.94965,                0.53474,                 0.4209,                0.42391,                0.19866,                0.56975,                0.38654,                  0.407,                0.17386,                 1.9352,                 2.8715,                   1.79,                 1.3824,              0.0001167,              0.0001167,              0.0001167
                    171,                 1.0896,                 1.5753,                0.74866,                 0.9526,                0.57442,                0.41446,                0.43669,                0.19762,                0.55279,                0.40444,                0.42114,                0.17614,                 1.9384,                 2.8991,                 1.7734,                 1.3734,             0.00011317,             0.00011317,             0.00011317
                    172,                 1.0942,                 1.5736,                0.75833,                0.95953,                0.55797,                0.43643,                0.43726,                0.19593,                0.58579,                0.40945,                0.42624,                0.17593,                  1.946,                 2.9014,                 1.7295,                  1.369,             0.00010963,             0.00010963,             0.00010963
                    173,                 1.0819,                 1.5734,                0.75418,                0.95563,                 0.6013,                0.39656,                0.43117,                0.19397,                0.59285,                 0.3846,                0.41407,                0.17327,                 1.9495,                 2.9722,                 1.7789,                 1.3855,              0.0001061,              0.0001061,              0.0001061
                    174,                 1.0901,                 1.5601,                0.74472,                0.94558,                0.54433,                0.42162,                0.43808,                0.19816,                0.58271,                0.39513,                 0.4176,                0.17354,                 1.9418,                 2.9732,                 1.7553,                  1.383,             0.00010257,             0.00010257,             0.00010257
                    175,                 1.0942,                 1.5722,                0.75868,                0.95308,                0.53729,                0.42059,                0.42899,                0.19606,                0.56809,                0.40109,                0.41714,                0.17394,                 1.9346,                 2.9627,                 1.7642,                 1.3816,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    176,                 1.0643,                 1.5825,                0.75243,                0.94973,                0.55693,                0.41016,                0.43399,                0.19927,                0.59042,                0.38368,                0.41749,                0.17579,                 1.9459,                 2.9975,                 1.7443,                 1.3827,             9.5498e-05,             9.5498e-05,             9.5498e-05
                    177,                 1.0591,                 1.5333,                0.74187,                0.95223,                0.59357,                0.41607,                 0.4352,                0.19913,                0.58628,                0.40659,                0.42055,                0.17661,                 1.9448,                 2.9923,                 1.7391,                 1.3816,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    178,                 1.0531,                 1.5516,                0.73572,                0.94964,                0.57672,                0.41231,                0.44185,                0.19848,                 0.5816,                  0.401,                0.42421,                0.17672,                 1.9499,                 3.0097,                 1.7455,                 1.3802,             8.8429e-05,             8.8429e-05,             8.8429e-05
                    179,                 1.0681,                 1.5519,                0.73509,                0.94064,                 0.5792,                0.41016,                0.43734,                0.19692,                0.56864,                0.40444,                 0.4203,                0.17304,                  1.959,                 2.9983,                 1.7612,                 1.3807,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    180,                 1.0602,                 1.5553,                0.72806,                0.94145,                0.59202,                0.41518,                0.43549,                0.19718,                0.60603,                 0.3898,                0.41697,                  0.175,                  1.956,                 2.9681,                 1.7903,                 1.3817,              8.136e-05,              8.136e-05,              8.136e-05
                    181,                 1.0617,                 1.5634,                0.74214,                0.95284,                0.58142,                0.40873,                0.43439,                0.19758,                0.57509,                0.40157,                0.41544,                0.17251,                 1.9433,                 2.9884,                 1.7601,                 1.3805,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    182,                 1.0477,                  1.541,                0.73352,                0.93798,                0.59577,                0.40587,                0.43505,                0.19915,                0.57356,                0.40587,                0.41513,                0.17306,                  1.948,                 3.0168,                 1.7903,                 1.3828,             7.4292e-05,             7.4292e-05,             7.4292e-05
                    183,                 1.0483,                 1.5774,                0.73017,                0.94722,                0.56837,                0.43236,                0.44329,                0.19982,                0.55978,                 0.4209,                0.41779,                0.17425,                 1.9484,                 3.0334,                 1.7497,                 1.3808,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    184,                 1.0047,                 1.5155,                0.69391,                0.93711,                0.58303,                0.41661,                  0.446,                0.20238,                0.57073,                0.40802,                0.42758,                0.17983,                 1.9486,                 3.0266,                 1.7642,                   1.39,             6.7223e-05,             6.7223e-05,             6.7223e-05
                    185,                 1.0661,                 1.5274,                 0.7464,                0.95602,                 0.5659,                0.43206,                0.44697,                0.20158,                0.55289,                0.42019,                0.42996,                0.17887,                 1.9442,                 3.0262,                 1.7619,                 1.3801,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    186,                 1.0277,                 1.4826,                0.70113,                0.93345,                0.58386,                 0.4116,                0.43729,                0.19893,                0.56592,                0.40036,                0.42106,                0.17456,                 1.9467,                 3.0363,                 1.7692,                 1.3831,             6.0154e-05,             6.0154e-05,             6.0154e-05
                    187,                 1.0338,                  1.527,                0.72647,                0.93797,                0.55694,                0.42806,                0.43718,                0.19818,                0.55865,                0.40587,                 0.4181,                0.17489,                 1.9404,                 3.0175,                 1.7643,                 1.3868,              5.662e-05,              5.662e-05,              5.662e-05
                    188,                 1.0446,                 1.5599,                  0.728,                 0.9456,                 0.5762,                0.42305,                0.43887,                0.20011,                0.53711,                0.42377,                0.41757,                0.17581,                 1.9329,                 3.0111,                 1.7528,                 1.3812,             5.3086e-05,             5.3086e-05,             5.3086e-05
                    189,                  1.073,                  1.564,                0.74372,                 0.9531,                0.56373,                0.43288,                0.44237,                0.20203,                0.56792,                0.40945,                0.42586,                0.17691,                 1.9374,                  3.001,                 1.7571,                 1.3802,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    190,                 1.0599,                  1.578,                0.72729,                0.95044,                0.57004,                0.42591,                0.44097,                0.20197,                0.55884,                0.42019,                0.42703,                 0.1773,                 1.9435,                 3.0239,                 1.7692,                  1.383,             4.6017e-05,             4.6017e-05,             4.6017e-05
                    191,                 1.5517,                 2.2356,                 1.2081,                 1.1906,                0.58593,                0.41661,                 0.4344,                 0.1959,                0.56378,                0.41446,                 0.4185,                0.17259,                 1.9544,                 2.9724,                 1.7402,                 1.3879,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    192,                  1.457,                 2.1056,                  1.086,                 1.1419,                0.57265,                0.42377,                0.43463,                0.19698,                0.55061,                0.41231,                0.41816,                0.17692,                 1.9375,                 2.8959,                 1.7066,                  1.377,             3.8949e-05,             3.8949e-05,             3.8949e-05
                    193,                 1.3924,                 2.0548,                 1.0411,                 1.1096,                0.58224,                0.41661,                0.43704,                0.19946,                0.54045,                0.41661,                0.42473,                0.17993,                 1.9325,                 2.9198,                 1.6876,                 1.3738,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    194,                 1.4316,                 2.0455,                 1.0734,                 1.1254,                0.55979,                0.42949,                0.43702,                0.20062,                0.54007,                0.41518,                 0.4211,                0.18025,                 1.9354,                  2.934,                 1.6917,                 1.3796,              3.188e-05,              3.188e-05,              3.188e-05
                    195,                 1.4157,                 2.0422,                 1.0499,                 1.1228,                0.56435,                0.43021,                0.43797,                0.20043,                0.53694,                0.41667,                0.42264,                0.17957,                 1.9345,                 2.9494,                 1.7092,                 1.3798,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    196,                 1.3938,                  2.029,                 1.0298,                 1.1014,                0.57698,                0.42305,                0.43836,                0.20072,                0.55453,                0.40659,                0.42092,                0.17894,                 1.9404,                 2.9554,                 1.7097,                  1.377,             2.4812e-05,             2.4812e-05,             2.4812e-05
                    197,                 1.3797,                 1.9921,                0.98898,                 1.1026,                0.57105,                0.42878,                0.43982,                0.20092,                 0.5609,                0.41088,                0.42255,                0.17939,                 1.9395,                 2.9694,                 1.7128,                 1.3783,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    198,                 1.4115,                 1.9801,                 1.0193,                 1.1112,                0.57329,                0.42795,                 0.4362,                0.19907,                0.57262,                0.40587,                0.41917,                0.17669,                 1.9452,                 2.9837,                 1.7228,                 1.3809,             1.7743e-05,             1.7743e-05,             1.7743e-05
                    199,                 1.3801,                 1.9918,                 1.0067,                 1.1127,                0.58399,                0.41803,                0.43492,                0.19941,                0.55398,                0.41446,                0.41827,                0.17654,                 1.9441,                 2.9726,                 1.7229,                 1.3784,             1.4209e-05,             1.4209e-05,             1.4209e-05
                    200,                 1.4182,                 2.0171,                 1.0369,                 1.1204,                0.61015,                 0.4073,                0.43548,                0.20005,                0.58794,                0.39943,                 0.4202,                0.17743,                 1.9425,                 2.9672,                 1.7092,                 1.3765,             1.0674e-05,             1.0674e-05,             1.0674e-05
