                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.4313,                 2.0281,                  1.152,                 1.0867,                0.49142,                 0.3894,                0.38712,                0.17178,                0.48466,                0.38654,                0.37751,                0.15023,                 1.9551,                 2.7047,                 1.8098,                 1.4356,             0.00055849,             0.00055849,             0.00055849
                     46,                 1.4205,                  2.003,                 1.1366,                 1.0886,                0.47805,                0.38654,                0.38322,                0.17149,                 0.4827,                0.37151,                0.36845,                0.14909,                   2.01,                 2.9046,                 1.8938,                 1.4631,             0.00055496,             0.00055496,             0.00055496
                     47,                  1.438,                 2.0695,                 1.1274,                 1.0862,                0.47248,                 0.4073,                0.38485,                0.17483,                 0.4736,                 0.3937,                0.37143,                0.14809,                 1.9563,                 2.7435,                 1.8086,                 1.4271,             0.00055142,             0.00055142,             0.00055142
                     48,                 1.4088,                 2.0462,                 1.0905,                 1.0845,                0.56316,                0.37867,                0.40915,                0.18605,                0.54791,                0.37581,                0.39689,                0.16588,                 1.9292,                 2.7886,                 1.7578,                 1.4337,             0.00054789,             0.00054789,             0.00054789
                     49,                  1.376,                 1.9299,                 1.0566,                  1.073,                0.53724,                0.35147,                0.37223,                0.17129,                0.52935,                0.34503,                0.35793,                 0.1489,                 1.9964,                 2.7687,                 1.8379,                 1.4502,             0.00054435,             0.00054435,             0.00054435
                     50,                 1.3726,                  1.973,                 1.0587,                 1.0714,                0.50608,                0.39728,                0.40233,                0.18273,                0.52514,                0.37761,                0.39038,                0.16286,                 1.9639,                 2.7699,                 1.7755,                 1.4319,             0.00054082,             0.00054082,             0.00054082
                     51,                 1.4058,                 1.9948,                 1.1053,                 1.0905,                0.54302,                0.35934,                0.39063,                0.17851,                 0.5475,                0.35648,                0.38129,                0.15989,                 1.9277,                 2.7385,                 1.7495,                 1.4549,             0.00053728,             0.00053728,             0.00053728
                     52,                 1.3797,                 1.9608,                 1.0441,                 1.0631,                0.51535,                0.39298,                0.39486,                0.17923,                0.53251,                0.36773,                0.37112,                0.15033,                 1.9874,                 3.0285,                  1.712,                 1.4317,             0.00053375,             0.00053375,             0.00053375
                     53,                 1.3698,                  1.928,                 1.0761,                 1.0578,                0.49891,                0.39656,                0.41121,                0.18966,                0.47791,                0.40014,                0.39442,                 0.1644,                 1.9092,                 2.7485,                 1.7025,                 1.3936,             0.00053022,             0.00053022,             0.00053022
                     54,                 1.3427,                 1.8936,                 1.0429,                 1.0538,                0.47349,                0.38797,                0.38152,                 0.1727,                0.46112,                0.37008,                0.35693,                0.14499,                 1.9736,                 2.8184,                 1.7531,                 1.4481,             0.00052668,             0.00052668,             0.00052668
                     55,                 1.3862,                 1.9439,                 1.0732,                 1.0721,                0.51147,                0.38797,                0.40012,                0.17602,                 0.5456,                0.35719,                0.37385,                0.14288,                 1.9368,                 2.7612,                 1.7404,                 1.4127,             0.00052315,             0.00052315,             0.00052315
                     56,                 1.3143,                  1.865,                 1.0124,                 1.0493,                0.55712,                0.36936,                0.40135,                0.18249,                 0.5457,                 0.3529,                0.37595,                0.15027,                 1.9403,                 2.7784,                 1.7609,                 1.4336,             0.00051961,             0.00051961,             0.00051961
                     57,                 1.3622,                 1.9355,                 1.0454,                 1.0688,                0.48636,                  0.398,                0.40335,                0.18438,                0.47919,                0.39298,                   0.39,                0.15493,                 1.9245,                 2.7472,                 1.7507,                 1.4247,             0.00051608,             0.00051608,             0.00051608
                     58,                 1.3191,                 1.8492,                0.99477,                 1.0433,                0.48341,                0.38368,                0.38998,                 0.1764,                0.48503,                0.37014,                0.37201,                0.15279,                 1.9495,                 2.7349,                 1.7741,                 1.4489,             0.00051254,             0.00051254,             0.00051254
                     59,                  1.366,                 1.9344,                 1.0621,                 1.0738,                0.53328,                0.38296,                0.39808,                 0.1792,                0.52938,                0.38225,                0.39291,                0.16054,                 1.9652,                 2.7267,                 1.7472,                 1.4523,             0.00050901,             0.00050901,             0.00050901
                     60,                 1.3513,                   1.92,                 1.0305,                  1.056,                0.55491,                0.36006,                0.38068,                0.17094,                0.55671,                0.35863,                0.37357,                0.14794,                  1.949,                 2.7886,                 1.7891,                 1.4311,             0.00050548,             0.00050548,             0.00050548
                     61,                 1.3332,                 1.9172,                 1.0182,                 1.0571,                0.54107,                0.39012,                0.42163,                0.18927,                0.52458,                0.37079,                0.38398,                0.15665,                  1.959,                 2.8672,                 1.7279,                 1.4266,             0.00050194,             0.00050194,             0.00050194
                     62,                  1.331,                 1.8834,                 1.0189,                 1.0557,                0.53856,                0.37151,                0.39436,                0.17842,                0.50698,                0.38153,                0.38117,                0.15247,                 1.9368,                 2.8298,                 1.7569,                 1.4221,             0.00049841,             0.00049841,             0.00049841
