                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                 1.1614,                 1.6909,                0.91928,                 1.0458,                0.43955,                0.35576,                0.33522,                 0.1445,                0.42187,                0.34145,                0.30508,                0.11726,                 1.9751,                 2.8613,                 2.2167,                 1.5514,              0.0005797,              0.0005797,              0.0005797
                     40,                 1.1053,                 1.6739,                0.87591,                 1.0261,                0.48908,                0.37366,                0.38353,                0.17475,                0.49926,                0.36722,                0.37053,                0.15062,                 1.9513,                 2.7475,                 2.0898,                 1.5525,             0.00057616,             0.00057616,             0.00057616
                     41,                 1.0987,                 1.6464,                0.86206,                 1.0337,                0.49738,                0.39952,                 0.3911,                0.17439,                0.51332,                0.37652,                 0.3723,                0.15583,                 1.9624,                  2.741,                 2.0365,                 1.5519,             0.00057263,             0.00057263,             0.00057263
                     42,                 1.0645,                 1.6401,                0.83158,                 1.0179,                0.47671,                0.37151,                0.37074,                0.16561,                0.48929,                0.35863,                0.35736,                 0.1449,                 1.9704,                 2.7671,                 1.9143,                 1.5666,             0.00056909,             0.00056909,             0.00056909
                     43,                 1.0765,                 1.6222,                0.83522,                 1.0305,                0.47091,                0.37795,                0.36926,                0.16659,                0.48771,                0.36578,                0.36201,                0.14791,                 2.0143,                 2.7464,                 2.2926,                 1.5957,             0.00056556,             0.00056556,             0.00056556
                     44,                 1.0762,                  1.648,                0.85264,                 1.0179,                0.50449,                 0.3695,                 0.3775,                0.17103,                0.49418,                0.36576,                0.35439,                0.14527,                 1.9795,                 2.7154,                  2.249,                 1.5817,             0.00056203,             0.00056203,             0.00056203
                     45,                 1.0836,                 1.6346,                0.84718,                 1.0302,                0.57295,                0.34932,                0.39022,                0.16847,                0.55265,                  0.335,                0.35927,                 0.1439,                 2.0136,                 2.8156,                 1.9271,                 1.5791,             0.00055849,             0.00055849,             0.00055849
                     46,                  1.103,                 1.6384,                0.85805,                 1.0163,                0.49079,                0.37366,                0.38056,                0.17179,                0.48439,                0.36793,                 0.3592,                0.14675,                 1.9679,                 2.7369,                  1.917,                 1.5609,             0.00055496,             0.00055496,             0.00055496
                     47,                 1.0677,                 1.5993,                0.82903,                 1.0138,                0.51085,                0.36781,                0.37691,                 0.1678,                0.51074,                0.36292,                0.36216,                0.14659,                 1.9906,                 2.7497,                 1.8642,                 1.5752,             0.00055142,             0.00055142,             0.00055142
                     48,                 1.0809,                 1.6192,                0.87179,                 1.0283,                0.49016,                0.32713,                0.33701,                 0.1525,                0.46763,                 0.3121,                0.31252,                0.13395,                 2.0129,                 2.8125,                  2.058,                 1.5832,             0.00054789,             0.00054789,             0.00054789
                     49,                 1.0602,                 1.6323,                0.80851,                 1.0118,                0.51629,                0.37509,                0.38303,                0.17138,                 0.5214,                0.37008,                0.37328,                 0.1547,                 1.9919,                 2.7298,                 1.8936,                  1.549,             0.00054435,             0.00054435,             0.00054435
                     50,                 1.0657,                 1.6013,                0.83965,                  1.035,                0.51228,                0.40515,                0.39301,                0.17528,                0.52468,                0.36507,                0.37339,                0.14907,                 1.9516,                  2.745,                 1.8689,                 1.5621,             0.00054082,             0.00054082,             0.00054082
                     51,                 1.0487,                 1.6004,                0.79427,                 1.0061,                0.51374,                0.39629,                0.40623,                0.18113,                0.54991,                0.36995,                0.38297,                0.15674,                 1.9533,                 2.7142,                 2.0575,                  1.559,             0.00053728,             0.00053728,             0.00053728
                     52,                 1.0742,                 1.6296,                0.82402,                 1.0247,                0.54484,                0.35791,                0.38383,                0.17292,                0.53425,                0.35648,                0.37179,                0.15437,                  1.949,                 2.7012,                 1.9693,                  1.543,             0.00053375,             0.00053375,             0.00053375
                     53,                 1.0507,                 1.6077,                0.84275,                 1.0208,                0.49775,                0.42377,                0.41735,                0.18266,                0.51577,                0.38726,                0.39247,                0.15839,                 1.9754,                 2.6845,                 1.8619,                 1.5708,             0.00053022,             0.00053022,             0.00053022
                     54,                 1.0307,                 1.5821,                0.79528,                 1.0011,                0.50644,                0.40372,                0.40817,                0.18504,                0.52943,                0.37223,                0.38824,                0.15999,                 1.9472,                 2.7226,                 1.8468,                 1.5517,             0.00052668,             0.00052668,             0.00052668
                     55,                 1.0543,                 1.6129,                0.82642,                 1.0242,                0.52751,                0.37867,                0.40625,                0.18803,                0.51953,                0.37294,                0.38674,                0.16546,                 1.9487,                 2.7102,                 1.8597,                 1.5519,             0.00052315,             0.00052315,             0.00052315
                     56,                  1.019,                   1.54,                0.78971,                 1.0143,                0.49571,                0.38941,                0.38331,                0.17101,                 0.5112,                0.38082,                 0.3635,                0.14643,                 2.0184,                 2.7489,                 2.0816,                 1.5911,             0.00051961,             0.00051961,             0.00051961
                     57,                 1.0104,                  1.473,                0.74553,                0.99629,                0.54667,                0.39016,                 0.4138,                0.18968,                0.54882,                0.38654,                0.39593,                0.16287,                 1.9528,                 2.6672,                 1.8358,                 1.5415,             0.00051608,             0.00051608,             0.00051608
                     58,                 0.9957,                 1.4725,                 0.7753,                 1.0044,                0.49717,                0.39706,                0.39699,                0.17827,                0.48376,                0.38153,                0.37828,                0.15554,                 1.9957,                 2.6893,                 1.9658,                  1.572,             0.00051254,             0.00051254,             0.00051254
