                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.3097,                 1.9135,                 1.0431,                 1.0813,                0.45952,                0.33214,                0.32002,                0.13775,                 0.4593,                0.31639,                0.29512,                0.11746,                 2.0702,                 3.0625,                 2.0796,                 1.6621,             0.00059737,             0.00059737,             0.00059737
                     35,                   1.31,                 1.9158,                  1.036,                 1.0778,                0.49607,                0.32414,                0.32917,                0.14949,                 0.4655,                0.33429,                0.32335,                0.12722,                 2.1132,                 2.9707,                 1.9885,                 1.6714,             0.00059383,             0.00059383,             0.00059383
                     36,                 1.3054,                 1.8787,                 1.0249,                 1.0797,                0.49695,                0.31639,                0.31437,                0.14045,                0.46664,                0.29623,                0.28987,                0.12168,                 2.0531,                 2.9834,                  2.023,                 1.6207,              0.0005903,              0.0005903,              0.0005903
                     37,                 1.2897,                 1.8649,                 1.0073,                 1.0739,                0.43963,                0.35361,                0.32107,                0.14195,                0.43926,                0.33214,                0.30389,                  0.118,                 2.0836,                 3.0552,                 2.0169,                 1.6241,             0.00058677,             0.00058677,             0.00058677
                     38,                 1.2825,                  1.841,                 1.0119,                 1.0748,                0.43846,                0.35433,                0.32978,                0.14435,                0.43513,                0.34001,                0.30545,                0.12079,                 2.0335,                 3.0338,                 1.9373,                 1.5829,             0.00058323,             0.00058323,             0.00058323
                     39,                 1.2604,                 1.8132,                0.99708,                  1.067,                0.46788,                0.35576,                 0.3467,                0.15279,                0.46233,                0.35648,                0.33532,                0.13422,                 2.0393,                 2.9295,                  1.966,                  1.588,              0.0005797,              0.0005797,              0.0005797
                     40,                 1.2754,                 1.8638,                0.97844,                 1.0658,                0.48563,                0.35361,                 0.3541,                0.15129,                0.49637,                0.35004,                0.34981,                0.14643,                 2.0542,                 2.8966,                 2.0052,                 1.6437,             0.00057616,             0.00057616,             0.00057616
                     41,                 1.2471,                 1.8313,                0.95923,                 1.0547,                0.45973,                0.35934,                0.33472,                0.14991,                0.46397,                0.34359,                0.32095,                0.12972,                 2.0481,                 2.8704,                 1.9857,                 1.6107,             0.00057263,             0.00057263,             0.00057263
                     42,                 1.2464,                  1.802,                0.94459,                 1.0532,                0.47248,                0.37008,                0.36672,                0.16088,                0.47098,                0.37008,                0.35562,                0.14259,                  2.003,                 2.8964,                 1.9487,                 1.5922,             0.00056909,             0.00056909,             0.00056909
                     43,                 1.2127,                 1.8041,                0.93338,                 1.0571,                0.49308,                0.31281,                 0.3315,                0.15506,                 0.5118,                 0.2942,                0.31058,                0.13562,                 2.0426,                 2.9129,                 2.1243,                 1.6119,             0.00056556,             0.00056556,             0.00056556
                     44,                 1.2151,                 1.7189,                0.92889,                  1.035,                0.48432,                0.36976,                0.36578,                0.16215,                0.50149,                0.35213,                 0.3409,                0.13772,                 2.0616,                 2.9578,                 1.9068,                  1.611,             0.00056203,             0.00056203,             0.00056203
                     45,                 1.2596,                 1.8571,                0.97183,                 1.0793,                 0.4427,                 0.3486,                0.31389,                 0.1431,                0.44663,                0.34431,                0.30892,                0.12584,                  2.055,                 2.9478,                 2.0459,                 1.6255,             0.00055849,             0.00055849,             0.00055849
                     46,                 1.2601,                  1.799,                 0.9489,                 1.0519,                 0.4896,                0.36149,                0.36974,                0.15994,                0.48744,                0.35004,                 0.3455,                0.13888,                 2.0546,                 2.9487,                 1.9411,                 1.6156,             0.00055496,             0.00055496,             0.00055496
                     47,                 1.2477,                 1.8508,                0.96178,                 1.0688,                0.46592,                0.36149,                0.36132,                0.15916,                0.44959,                0.36578,                0.35343,                0.13577,                 1.9818,                 2.8515,                 1.8614,                 1.5611,             0.00055142,             0.00055142,             0.00055142
                     48,                 1.2109,                 1.7869,                0.93385,                 1.0536,                0.52429,                0.36936,                0.38069,                 0.1727,                0.50914,                0.37008,                0.36735,                0.15006,                 1.9844,                 2.8918,                 1.8826,                 1.5598,             0.00054789,             0.00054789,             0.00054789
                     49,                   1.19,                 1.7047,                0.89598,                 1.0391,                0.47156,                0.36292,                0.36087,                0.16146,                0.46691,                0.35934,                0.34039,                0.13353,                 2.0138,                 3.0064,                 1.9046,                 1.5551,             0.00054435,             0.00054435,             0.00054435
                     50,                  1.193,                 1.7644,                0.92227,                 1.0485,                0.48722,                   0.37,                0.37996,                0.16969,                0.47613,                0.36077,                0.36412,                0.15209,                 2.0145,                 2.9238,                 1.8725,                 1.6042,             0.00054082,             0.00054082,             0.00054082
                     51,                 1.2003,                 1.7008,                0.90693,                 1.0464,                0.42376,                0.40638,                0.36609,                0.16151,                0.42524,                0.38726,                0.35093,                0.14762,                  2.022,                 2.9598,                 1.8868,                 1.6221,             0.00053728,             0.00053728,             0.00053728
                     52,                 1.1838,                 1.7353,                0.90844,                 1.0478,                0.51313,                 0.3665,                0.37879,                0.17428,                0.52269,                0.35218,                0.36238,                0.14749,                 1.9883,                 2.9126,                 1.8486,                 1.5783,             0.00053375,             0.00053375,             0.00053375
                     53,                 1.1929,                 1.7395,                0.92739,                 1.0441,                0.47489,                0.36507,                0.36795,                0.16912,                0.47535,                0.35505,                0.35047,                0.14574,                 2.0001,                 2.8676,                 1.8883,                 1.5918,             0.00053022,             0.00053022,             0.00053022
                     54,                 1.1798,                 1.7206,                 0.8947,                 1.0269,                0.48782,                0.37938,                0.38108,                0.17164,                0.50263,                0.36722,                0.36902,                 0.1503,                 1.9715,                 2.7929,                 1.8788,                 1.5616,             0.00052668,             0.00052668,             0.00052668
                     55,                 1.1883,                 1.7477,                0.90199,                 1.0455,                0.52286,                0.36077,                0.38043,                 0.1732,                0.51238,                0.34932,                0.35798,                0.14838,                 2.0021,                 2.9308,                 1.8306,                 1.5703,             0.00052315,             0.00052315,             0.00052315
                     56,                 1.1304,                 1.6527,                 0.8677,                 1.0142,                0.51455,                0.37867,                0.39501,                0.17764,                0.48048,                0.37581,                0.37038,                0.15072,                 1.9732,                 2.8189,                 1.8426,                 1.5517,             0.00051961,             0.00051961,             0.00051961
                     57,                 1.1479,                 1.6904,                 0.8739,                 1.0177,                0.48968,                0.37581,                0.37564,                0.16694,                0.49813,                 0.3529,                0.35209,                0.14441,                 2.0314,                 2.9163,                 1.9179,                 1.6082,             0.00051608,             0.00051608,             0.00051608
                     58,                 1.1302,                 1.6581,                0.86988,                 1.0237,                0.46491,                0.39244,                  0.372,                0.16702,                0.46111,                0.38869,                0.35613,                0.14867,                 2.0363,                 2.8717,                 1.8824,                 1.5878,             0.00051254,             0.00051254,             0.00051254
