                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.1487,                  1.695,                0.86645,                 1.0216,                 0.4945,                0.41661,                 0.4018,                0.18172,                0.48005,                0.40444,                0.38413,                0.15255,                 1.9515,                 2.8657,                 1.8251,                 1.4885,             0.00024747,             0.00024747,             0.00024747
                     35,                 1.1302,                 1.6995,                0.84742,                0.99728,                0.52447,                0.41589,                0.42498,                0.19485,                0.52254,                0.40587,                0.40555,                0.16195,                 1.9454,                 2.8649,                  1.738,                 1.5453,             0.00023334,             0.00023334,             0.00023334
                     36,                 1.1421,                 1.6906,                0.86086,                 1.0096,                0.50694,                0.41661,                0.41288,                0.19031,                 0.4975,                0.41033,                0.39196,                0.16281,                 1.9386,                 2.8238,                 1.7111,                 1.5099,              0.0002192,              0.0002192,              0.0002192
                     37,                 1.1183,                 1.6599,                0.84351,                 1.0055,                0.56597,                0.40515,                 0.4327,                0.20102,                0.54202,                0.41004,                0.41633,                0.17068,                 1.9083,                 2.7918,                  1.708,                 1.5021,             0.00020506,             0.00020506,             0.00020506
                     38,                 1.1238,                 1.6391,                0.85348,                 1.0116,                 0.5271,                 0.4116,                0.42505,                0.19914,                0.52865,                0.40086,                0.40672,                0.16894,                 1.9028,                 2.7969,                 1.7552,                 1.4879,             0.00019092,             0.00019092,             0.00019092
                     39,                 1.0653,                 1.6044,                0.81039,                0.99194,                0.51065,                0.42162,                0.42657,                0.19953,                0.50982,                 0.4073,                0.39784,                0.16635,                 1.9217,                 2.8253,                  1.716,                 1.5025,             0.00017679,             0.00017679,             0.00017679
                     40,                 1.0622,                 1.6059,                0.79713,                 0.9983,                0.56684,                0.41231,                0.43792,                 0.1998,                0.57474,                0.39442,                0.41122,                0.16791,                  1.928,                 2.8397,                 1.7171,                 1.5235,             0.00016265,             0.00016265,             0.00016265
                     41,                  1.641,                 2.3947,                 1.4397,                 1.3509,                0.52983,                0.43665,                0.44117,                0.20408,                0.50985,                0.42019,                0.41264,                0.16923,                 1.8986,                 2.7008,                  1.652,                 1.5013,             0.00014851,             0.00014851,             0.00014851
                     42,                 1.6462,                 2.3476,                  1.394,                 1.3415,                0.55135,                0.43593,                0.44885,                0.20867,                0.55327,                0.41374,                0.42623,                0.17873,                 1.8754,                 2.7127,                 1.6539,                 1.4758,             0.00013437,             0.00013437,             0.00013437
                     43,                 1.6121,                 2.2663,                 1.3653,                 1.3437,                0.55125,                0.42648,                0.44092,                0.20951,                0.55079,                 0.4209,                0.42904,                0.17848,                 1.8881,                 2.7487,                 1.6639,                 1.4912,             0.00012024,             0.00012024,             0.00012024
                     44,                 1.6019,                 2.2377,                 1.3223,                 1.3257,                0.56331,                0.43951,                0.46397,                0.21961,                0.57022,                0.43665,                0.45052,                0.18474,                  1.855,                 2.7503,                 1.6077,                 1.4642,              0.0001061,              0.0001061,              0.0001061
                     45,                 1.5892,                 2.2848,                 1.3302,                 1.3229,                0.56009,                0.43593,                0.46392,                0.22023,                0.53069,                0.44238,                0.44807,                0.18766,                 1.8626,                 2.7253,                 1.6557,                 1.4565,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                 1.5239,                 2.2217,                 1.2434,                 1.2765,                0.57266,                0.44309,                0.46472,                0.21957,                0.56877,                0.43379,                0.44319,                0.18263,                 1.8724,                 2.7513,                  1.619,                 1.4774,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                 1.5389,                 2.1177,                 1.2366,                 1.2747,                0.53516,                0.45168,                0.46682,                0.21962,                 0.5675,                 0.4481,                0.46167,                0.18485,                 1.8771,                 2.7583,                 1.6254,                 1.4668,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                 1.5071,                 2.1675,                 1.2067,                 1.2565,                0.57814,                0.43557,                0.46881,                0.22171,                0.61883,                0.41804,                0.45231,                0.18454,                 1.8758,                 2.7709,                 1.6139,                  1.481,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                 1.5011,                 2.1442,                 1.1597,                 1.2659,                0.56599,                0.45025,                0.47575,                0.22352,                0.58376,                0.42566,                0.45697,                0.18542,                 1.8874,                 2.7641,                 1.6078,                 1.4906,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                 1.4656,                 2.1298,                 1.1568,                 1.2521,                0.57731,                0.44094,                 0.4757,                0.22638,                0.57827,                0.44168,                 0.4612,                 0.1926,                 1.8845,                 2.7746,                 1.6015,                  1.487,             2.1277e-05,             2.1277e-05,             2.1277e-05
