                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.3263,                 1.9064,                 1.0217,                 1.0719,                0.54054,                 0.3844,                0.40562,                0.18192,                 0.5355,                0.38082,                0.39112,                0.15724,                 1.9738,                 2.9016,                 1.7626,                 1.4525,             0.00049134,             0.00049134,             0.00049134
                     65,                 1.3505,                 1.9514,                 1.0375,                 1.0593,                 0.5276,                0.40515,                0.41293,                0.18789,                0.50802,                0.39012,                0.38455,                0.15302,                 1.9482,                 2.9171,                 1.7281,                 1.4186,              0.0004878,              0.0004878,              0.0004878
                     66,                 1.3503,                 1.9238,                 1.0751,                 1.0932,                0.53274,                 0.3942,                0.40699,                0.18753,                0.53194,                0.39012,                0.39636,                0.15787,                 1.9775,                  2.846,                 1.7698,                  1.453,             0.00048427,             0.00048427,             0.00048427
                     67,                 1.3162,                 1.9333,                 1.0121,                 1.0518,                0.50637,                0.42075,                 0.4104,                0.18473,                0.50485,                0.42162,                0.39951,                0.15965,                  1.975,                 2.8035,                 1.7373,                 1.4512,             0.00048074,             0.00048074,             0.00048074
                     68,                 1.3394,                 1.9121,                 1.0448,                 1.0663,                0.52929,                0.39585,                0.40919,                0.19194,                0.51785,                0.40873,                0.39814,                 0.1577,                 1.9309,                 2.7466,                 1.7894,                 1.4208,              0.0004772,              0.0004772,              0.0004772
                     69,                 1.3455,                 1.9065,                  1.053,                 1.0687,                0.53793,                0.38368,                0.40483,                0.18653,                0.53492,                0.38153,                0.39545,                0.15537,                 1.9413,                 2.8578,                 1.7695,                 1.4592,             0.00047367,             0.00047367,             0.00047367
                     70,                 1.3429,                  1.876,                 1.0226,                 1.0582,                0.54219,                0.39871,                0.42784,                0.19552,                0.54671,                0.38726,                0.41152,                0.16532,                 1.9251,                 2.7786,                 1.7254,                 1.4252,             0.00047013,             0.00047013,             0.00047013
                     71,                 1.3224,                 1.8377,                0.98495,                 1.0391,                0.52245,                0.41732,                 0.4294,                0.20664,                 0.5247,                0.40157,                 0.4174,                0.17254,                  1.906,                 2.8318,                 1.6646,                 1.4145,              0.0004666,              0.0004666,              0.0004666
                     72,                 1.3804,                 1.9583,                  1.053,                 1.0771,                0.56734,                0.39329,                 0.4175,                 0.1942,                0.58066,                0.39656,                0.42194,                0.17285,                 1.9265,                 2.7923,                 1.7061,                 1.4345,             0.00046306,             0.00046306,             0.00046306
                     73,                 1.3104,                 1.8816,                 1.0251,                 1.0608,                0.56212,                0.38963,                0.42175,                0.19441,                0.53959,                0.38843,                0.40183,                0.15748,                  1.938,                 2.7965,                 1.6888,                 1.4158,             0.00045953,             0.00045953,             0.00045953
